wall_time_unix,elapsed_s,launcher_pid,ov2slam_pid,tid,comm,last_cpu,thread_cpu_percent
1780229056.213,2.647,6260,6332,6335,ov2slam_node,0,0.000
1780229056.213,2.647,6260,6332,6336,ov2slam_node,2,0.000
1780229056.213,2.647,6260,6332,6337,gc,0,0.000
1780229056.213,2.647,6260,6332,6338,dq.builtins,2,0.000
1780229056.213,2.647,6260,6332,6339,dq.user,0,0.000
1780229056.213,2.647,6260,6332,6340,tev,2,0.000
1780229056.213,2.647,6260,6332,6341,recv,0,0.000
1780229056.213,2.647,6260,6332,6342,recvUC,2,0.000
1780229056.213,2.647,6260,6332,6343,ov2slam_node,1,0.000
1780229056.213,2.647,6260,6332,6344,ov2slam_node,0,0.000
1780229056.213,2.647,6260,6332,6345,ov2_map,3,0.000
1780229056.213,2.647,6260,6332,6346,ov2_main,3,0.000
1780229056.213,2.647,6260,6332,6347,ov2_est,1,0.000
1780229056.213,2.647,6260,6332,6348,ov2_lc,1,0.000
1780229056.213,2.647,6260,6332,6349,ov2_feed,3,0.000
1780229056.265,2.699,6260,6332,6332,ov2slam_node,1,0.000
1780229056.265,2.699,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.265,2.699,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.265,2.699,6260,6332,6335,ov2slam_node,0,0.000
1780229056.265,2.699,6260,6332,6336,ov2slam_node,2,0.000
1780229056.265,2.699,6260,6332,6337,gc,0,0.000
1780229056.265,2.699,6260,6332,6338,dq.builtins,2,0.000
1780229056.265,2.699,6260,6332,6339,dq.user,0,0.000
1780229056.265,2.699,6260,6332,6340,tev,2,0.000
1780229056.265,2.699,6260,6332,6341,recv,0,0.000
1780229056.265,2.699,6260,6332,6342,recvUC,2,0.000
1780229056.265,2.699,6260,6332,6343,ov2slam_node,1,0.000
1780229056.265,2.699,6260,6332,6344,ov2slam_node,0,0.000
1780229056.265,2.699,6260,6332,6345,ov2_map,3,0.000
1780229056.265,2.699,6260,6332,6346,ov2_main,3,0.000
1780229056.265,2.699,6260,6332,6347,ov2_est,1,0.000
1780229056.265,2.699,6260,6332,6348,ov2_lc,1,0.000
1780229056.265,2.699,6260,6332,6349,ov2_feed,3,0.000
1780229056.316,2.751,6260,6332,6332,ov2slam_node,1,0.000
1780229056.316,2.751,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.316,2.751,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.316,2.751,6260,6332,6335,ov2slam_node,0,0.000
1780229056.316,2.751,6260,6332,6336,ov2slam_node,2,0.000
1780229056.316,2.751,6260,6332,6337,gc,0,0.000
1780229056.316,2.751,6260,6332,6338,dq.builtins,2,0.000
1780229056.316,2.751,6260,6332,6339,dq.user,0,0.000
1780229056.316,2.751,6260,6332,6340,tev,2,0.000
1780229056.316,2.751,6260,6332,6341,recv,0,0.000
1780229056.316,2.751,6260,6332,6342,recvUC,2,0.000
1780229056.316,2.751,6260,6332,6343,ov2slam_node,1,0.000
1780229056.316,2.751,6260,6332,6344,ov2slam_node,0,0.000
1780229056.316,2.751,6260,6332,6345,ov2_map,3,0.000
1780229056.316,2.751,6260,6332,6346,ov2_main,3,0.000
1780229056.316,2.751,6260,6332,6347,ov2_est,1,0.000
1780229056.316,2.751,6260,6332,6348,ov2_lc,1,0.000
1780229056.316,2.751,6260,6332,6349,ov2_feed,3,0.000
1780229056.368,2.803,6260,6332,6332,ov2slam_node,1,0.000
1780229056.368,2.803,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.368,2.803,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.368,2.803,6260,6332,6335,ov2slam_node,0,0.000
1780229056.368,2.803,6260,6332,6336,ov2slam_node,2,0.000
1780229056.368,2.803,6260,6332,6337,gc,0,0.000
1780229056.368,2.803,6260,6332,6338,dq.builtins,2,0.000
1780229056.368,2.803,6260,6332,6339,dq.user,0,0.000
1780229056.368,2.803,6260,6332,6340,tev,2,0.000
1780229056.368,2.803,6260,6332,6341,recv,0,0.000
1780229056.368,2.803,6260,6332,6342,recvUC,2,0.000
1780229056.368,2.803,6260,6332,6343,ov2slam_node,1,0.000
1780229056.368,2.803,6260,6332,6344,ov2slam_node,0,0.000
1780229056.368,2.803,6260,6332,6345,ov2_map,3,0.000
1780229056.368,2.803,6260,6332,6346,ov2_main,3,0.000
1780229056.368,2.803,6260,6332,6347,ov2_est,1,19.333
1780229056.368,2.803,6260,6332,6348,ov2_lc,1,0.000
1780229056.368,2.803,6260,6332,6349,ov2_feed,3,0.000
1780229056.420,2.854,6260,6332,6332,ov2slam_node,1,0.000
1780229056.420,2.854,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.420,2.854,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.420,2.854,6260,6332,6335,ov2slam_node,0,0.000
1780229056.420,2.854,6260,6332,6336,ov2slam_node,2,0.000
1780229056.420,2.854,6260,6332,6337,gc,0,0.000
1780229056.420,2.854,6260,6332,6338,dq.builtins,2,0.000
1780229056.420,2.854,6260,6332,6339,dq.user,0,0.000
1780229056.420,2.854,6260,6332,6340,tev,2,0.000
1780229056.420,2.854,6260,6332,6341,recv,0,0.000
1780229056.420,2.854,6260,6332,6342,recvUC,2,0.000
1780229056.420,2.854,6260,6332,6343,ov2slam_node,1,0.000
1780229056.420,2.854,6260,6332,6344,ov2slam_node,0,0.000
1780229056.420,2.854,6260,6332,6345,ov2_map,3,0.000
1780229056.420,2.854,6260,6332,6346,ov2_main,3,0.000
1780229056.420,2.854,6260,6332,6347,ov2_est,1,0.000
1780229056.420,2.854,6260,6332,6348,ov2_lc,1,0.000
1780229056.420,2.854,6260,6332,6349,ov2_feed,3,0.000
1780229056.472,2.906,6260,6332,6332,ov2slam_node,1,0.000
1780229056.472,2.906,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.472,2.906,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.472,2.906,6260,6332,6335,ov2slam_node,0,0.000
1780229056.472,2.906,6260,6332,6336,ov2slam_node,2,0.000
1780229056.472,2.906,6260,6332,6337,gc,0,0.000
1780229056.472,2.906,6260,6332,6338,dq.builtins,2,0.000
1780229056.472,2.906,6260,6332,6339,dq.user,0,0.000
1780229056.472,2.906,6260,6332,6340,tev,2,0.000
1780229056.472,2.906,6260,6332,6341,recv,0,0.000
1780229056.472,2.906,6260,6332,6342,recvUC,2,0.000
1780229056.472,2.906,6260,6332,6343,ov2slam_node,1,0.000
1780229056.472,2.906,6260,6332,6344,ov2slam_node,0,0.000
1780229056.472,2.906,6260,6332,6345,ov2_map,3,0.000
1780229056.472,2.906,6260,6332,6346,ov2_main,3,0.000
1780229056.472,2.906,6260,6332,6347,ov2_est,1,0.000
1780229056.472,2.906,6260,6332,6348,ov2_lc,1,0.000
1780229056.472,2.906,6260,6332,6349,ov2_feed,3,0.000
1780229056.535,2.969,6260,6332,6332,ov2slam_node,1,0.000
1780229056.535,2.969,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.535,2.969,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.535,2.969,6260,6332,6335,ov2slam_node,0,0.000
1780229056.535,2.969,6260,6332,6336,ov2slam_node,2,0.000
1780229056.535,2.969,6260,6332,6337,gc,0,0.000
1780229056.535,2.969,6260,6332,6338,dq.builtins,2,0.000
1780229056.535,2.969,6260,6332,6339,dq.user,0,0.000
1780229056.535,2.969,6260,6332,6340,tev,2,0.000
1780229056.535,2.969,6260,6332,6341,recv,0,0.000
1780229056.535,2.969,6260,6332,6342,recvUC,2,0.000
1780229056.535,2.969,6260,6332,6343,ov2slam_node,1,0.000
1780229056.535,2.969,6260,6332,6344,ov2slam_node,0,0.000
1780229056.535,2.969,6260,6332,6345,ov2_map,3,0.000
1780229056.535,2.969,6260,6332,6346,ov2_main,3,0.000
1780229056.535,2.969,6260,6332,6347,ov2_est,1,0.000
1780229056.535,2.969,6260,6332,6348,ov2_lc,1,0.000
1780229056.535,2.969,6260,6332,6349,ov2_feed,3,0.000
1780229056.586,3.021,6260,6332,6332,ov2slam_node,1,0.000
1780229056.586,3.021,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.586,3.021,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.586,3.021,6260,6332,6335,ov2slam_node,0,0.000
1780229056.586,3.021,6260,6332,6336,ov2slam_node,2,0.000
1780229056.586,3.021,6260,6332,6337,gc,0,0.000
1780229056.586,3.021,6260,6332,6338,dq.builtins,2,0.000
1780229056.586,3.021,6260,6332,6339,dq.user,0,0.000
1780229056.586,3.021,6260,6332,6340,tev,2,0.000
1780229056.586,3.021,6260,6332,6341,recv,0,0.000
1780229056.586,3.021,6260,6332,6342,recvUC,2,0.000
1780229056.586,3.021,6260,6332,6343,ov2slam_node,1,0.000
1780229056.586,3.021,6260,6332,6344,ov2slam_node,0,0.000
1780229056.586,3.021,6260,6332,6345,ov2_map,3,0.000
1780229056.586,3.021,6260,6332,6346,ov2_main,3,0.000
1780229056.586,3.021,6260,6332,6347,ov2_est,1,0.000
1780229056.586,3.021,6260,6332,6348,ov2_lc,1,19.294
1780229056.586,3.021,6260,6332,6349,ov2_feed,3,0.000
1780229056.638,3.072,6260,6332,6332,ov2slam_node,1,0.000
1780229056.638,3.072,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.638,3.072,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.638,3.072,6260,6332,6335,ov2slam_node,0,0.000
1780229056.638,3.072,6260,6332,6336,ov2slam_node,2,0.000
1780229056.638,3.072,6260,6332,6337,gc,0,0.000
1780229056.638,3.072,6260,6332,6338,dq.builtins,2,0.000
1780229056.638,3.072,6260,6332,6339,dq.user,0,0.000
1780229056.638,3.072,6260,6332,6340,tev,2,0.000
1780229056.638,3.072,6260,6332,6341,recv,0,0.000
1780229056.638,3.072,6260,6332,6342,recvUC,2,0.000
1780229056.638,3.072,6260,6332,6343,ov2slam_node,1,0.000
1780229056.638,3.072,6260,6332,6344,ov2slam_node,0,0.000
1780229056.638,3.072,6260,6332,6345,ov2_map,3,0.000
1780229056.638,3.072,6260,6332,6346,ov2_main,3,0.000
1780229056.638,3.072,6260,6332,6347,ov2_est,1,0.000
1780229056.638,3.072,6260,6332,6348,ov2_lc,1,0.000
1780229056.638,3.072,6260,6332,6349,ov2_feed,3,0.000
1780229056.690,3.124,6260,6332,6332,ov2slam_node,1,0.000
1780229056.690,3.124,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.690,3.124,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.690,3.124,6260,6332,6335,ov2slam_node,0,0.000
1780229056.690,3.124,6260,6332,6336,ov2slam_node,2,0.000
1780229056.690,3.124,6260,6332,6337,gc,0,0.000
1780229056.690,3.124,6260,6332,6338,dq.builtins,2,0.000
1780229056.690,3.124,6260,6332,6339,dq.user,0,0.000
1780229056.690,3.124,6260,6332,6340,tev,2,0.000
1780229056.690,3.124,6260,6332,6341,recv,0,0.000
1780229056.690,3.124,6260,6332,6342,recvUC,2,0.000
1780229056.690,3.124,6260,6332,6343,ov2slam_node,1,0.000
1780229056.690,3.124,6260,6332,6344,ov2slam_node,0,0.000
1780229056.690,3.124,6260,6332,6345,ov2_map,3,0.000
1780229056.690,3.124,6260,6332,6346,ov2_main,3,0.000
1780229056.690,3.124,6260,6332,6347,ov2_est,1,0.000
1780229056.690,3.124,6260,6332,6348,ov2_lc,1,0.000
1780229056.690,3.124,6260,6332,6349,ov2_feed,3,0.000
1780229056.742,3.176,6260,6332,6332,ov2slam_node,1,0.000
1780229056.742,3.176,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.742,3.176,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.742,3.176,6260,6332,6335,ov2slam_node,0,0.000
1780229056.742,3.176,6260,6332,6336,ov2slam_node,2,0.000
1780229056.742,3.176,6260,6332,6337,gc,0,0.000
1780229056.742,3.176,6260,6332,6338,dq.builtins,2,0.000
1780229056.742,3.176,6260,6332,6339,dq.user,0,0.000
1780229056.742,3.176,6260,6332,6340,tev,2,0.000
1780229056.742,3.176,6260,6332,6341,recv,0,0.000
1780229056.742,3.176,6260,6332,6342,recvUC,2,0.000
1780229056.742,3.176,6260,6332,6343,ov2slam_node,1,0.000
1780229056.742,3.176,6260,6332,6344,ov2slam_node,0,0.000
1780229056.742,3.176,6260,6332,6345,ov2_map,3,19.351
1780229056.742,3.176,6260,6332,6346,ov2_main,0,0.000
1780229056.742,3.176,6260,6332,6347,ov2_est,1,19.351
1780229056.742,3.176,6260,6332,6348,ov2_lc,1,0.000
1780229056.742,3.176,6260,6332,6349,ov2_feed,2,0.000
1780229056.842,3.276,6260,6332,6332,ov2slam_node,1,0.000
1780229056.842,3.276,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.842,3.276,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.842,3.276,6260,6332,6335,ov2slam_node,0,0.000
1780229056.842,3.276,6260,6332,6336,ov2slam_node,2,0.000
1780229056.842,3.276,6260,6332,6337,gc,0,0.000
1780229056.842,3.276,6260,6332,6338,dq.builtins,2,0.000
1780229056.842,3.276,6260,6332,6339,dq.user,0,0.000
1780229056.842,3.276,6260,6332,6340,tev,2,0.000
1780229056.842,3.276,6260,6332,6341,recv,0,0.000
1780229056.842,3.276,6260,6332,6342,recvUC,2,0.000
1780229056.842,3.276,6260,6332,6343,ov2slam_node,1,0.000
1780229056.842,3.276,6260,6332,6344,ov2slam_node,0,0.000
1780229056.842,3.276,6260,6332,6345,ov2_map,3,0.000
1780229056.842,3.276,6260,6332,6346,ov2_main,0,0.000
1780229056.842,3.276,6260,6332,6347,ov2_est,1,0.000
1780229056.842,3.276,6260,6332,6348,ov2_lc,1,0.000
1780229056.842,3.276,6260,6332,6349,ov2_feed,2,0.000
1780229056.894,3.328,6260,6332,6332,ov2slam_node,1,0.000
1780229056.894,3.328,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.894,3.328,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.894,3.328,6260,6332,6335,ov2slam_node,0,0.000
1780229056.894,3.328,6260,6332,6336,ov2slam_node,2,0.000
1780229056.894,3.328,6260,6332,6337,gc,0,0.000
1780229056.894,3.328,6260,6332,6338,dq.builtins,2,0.000
1780229056.894,3.328,6260,6332,6339,dq.user,0,0.000
1780229056.894,3.328,6260,6332,6340,tev,2,0.000
1780229056.894,3.328,6260,6332,6341,recv,0,0.000
1780229056.894,3.328,6260,6332,6342,recvUC,2,0.000
1780229056.894,3.328,6260,6332,6343,ov2slam_node,1,0.000
1780229056.894,3.328,6260,6332,6344,ov2slam_node,0,0.000
1780229056.894,3.328,6260,6332,6345,ov2_map,3,0.000
1780229056.894,3.328,6260,6332,6346,ov2_main,2,0.000
1780229056.894,3.328,6260,6332,6347,ov2_est,1,0.000
1780229056.894,3.328,6260,6332,6348,ov2_lc,1,0.000
1780229056.894,3.328,6260,6332,6349,ov2_feed,2,0.000
1780229056.946,3.380,6260,6332,6332,ov2slam_node,1,0.000
1780229056.946,3.380,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.946,3.380,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.946,3.380,6260,6332,6335,ov2slam_node,0,0.000
1780229056.946,3.380,6260,6332,6336,ov2slam_node,2,0.000
1780229056.946,3.380,6260,6332,6337,gc,0,0.000
1780229056.946,3.380,6260,6332,6338,dq.builtins,2,0.000
1780229056.946,3.380,6260,6332,6339,dq.user,0,0.000
1780229056.946,3.380,6260,6332,6340,tev,2,0.000
1780229056.946,3.380,6260,6332,6341,recv,0,0.000
1780229056.946,3.380,6260,6332,6342,recvUC,2,0.000
1780229056.946,3.380,6260,6332,6343,ov2slam_node,1,0.000
1780229056.946,3.380,6260,6332,6344,ov2slam_node,0,0.000
1780229056.946,3.380,6260,6332,6345,ov2_map,3,0.000
1780229056.946,3.380,6260,6332,6346,ov2_main,2,0.000
1780229056.946,3.380,6260,6332,6347,ov2_est,1,0.000
1780229056.946,3.380,6260,6332,6348,ov2_lc,1,0.000
1780229056.946,3.380,6260,6332,6349,ov2_feed,2,0.000
1780229056.997,3.432,6260,6332,6332,ov2slam_node,1,0.000
1780229056.997,3.432,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229056.997,3.432,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229056.997,3.432,6260,6332,6335,ov2slam_node,0,0.000
1780229056.997,3.432,6260,6332,6336,ov2slam_node,2,0.000
1780229056.997,3.432,6260,6332,6337,gc,0,0.000
1780229056.997,3.432,6260,6332,6338,dq.builtins,2,0.000
1780229056.997,3.432,6260,6332,6339,dq.user,0,0.000
1780229056.997,3.432,6260,6332,6340,tev,2,0.000
1780229056.997,3.432,6260,6332,6341,recv,0,0.000
1780229056.997,3.432,6260,6332,6342,recvUC,2,0.000
1780229056.997,3.432,6260,6332,6343,ov2slam_node,1,0.000
1780229056.997,3.432,6260,6332,6344,ov2slam_node,0,0.000
1780229056.997,3.432,6260,6332,6345,ov2_map,3,0.000
1780229056.997,3.432,6260,6332,6346,ov2_main,2,0.000
1780229056.997,3.432,6260,6332,6347,ov2_est,1,0.000
1780229056.997,3.432,6260,6332,6348,ov2_lc,1,0.000
1780229056.997,3.432,6260,6332,6349,ov2_feed,2,0.000
1780229057.049,3.483,6260,6332,6332,ov2slam_node,1,0.000
1780229057.049,3.483,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.049,3.483,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.049,3.483,6260,6332,6335,ov2slam_node,0,0.000
1780229057.049,3.483,6260,6332,6336,ov2slam_node,2,0.000
1780229057.049,3.483,6260,6332,6337,gc,0,0.000
1780229057.049,3.483,6260,6332,6338,dq.builtins,2,0.000
1780229057.049,3.483,6260,6332,6339,dq.user,0,0.000
1780229057.049,3.483,6260,6332,6340,tev,2,0.000
1780229057.049,3.483,6260,6332,6341,recv,0,0.000
1780229057.049,3.483,6260,6332,6342,recvUC,2,0.000
1780229057.049,3.483,6260,6332,6343,ov2slam_node,1,0.000
1780229057.049,3.483,6260,6332,6344,ov2slam_node,0,0.000
1780229057.049,3.483,6260,6332,6345,ov2_map,3,0.000
1780229057.049,3.483,6260,6332,6346,ov2_main,2,0.000
1780229057.049,3.483,6260,6332,6347,ov2_est,1,0.000
1780229057.049,3.483,6260,6332,6348,ov2_lc,1,0.000
1780229057.049,3.483,6260,6332,6349,ov2_feed,2,0.000
1780229057.101,3.535,6260,6332,6332,ov2slam_node,1,0.000
1780229057.101,3.535,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.101,3.535,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.101,3.535,6260,6332,6335,ov2slam_node,0,0.000
1780229057.101,3.535,6260,6332,6336,ov2slam_node,2,0.000
1780229057.101,3.535,6260,6332,6337,gc,0,0.000
1780229057.101,3.535,6260,6332,6338,dq.builtins,2,0.000
1780229057.101,3.535,6260,6332,6339,dq.user,0,0.000
1780229057.101,3.535,6260,6332,6340,tev,2,0.000
1780229057.101,3.535,6260,6332,6341,recv,0,0.000
1780229057.101,3.535,6260,6332,6342,recvUC,2,0.000
1780229057.101,3.535,6260,6332,6343,ov2slam_node,1,0.000
1780229057.101,3.535,6260,6332,6344,ov2slam_node,0,0.000
1780229057.101,3.535,6260,6332,6345,ov2_map,3,0.000
1780229057.101,3.535,6260,6332,6346,ov2_main,2,0.000
1780229057.101,3.535,6260,6332,6347,ov2_est,1,0.000
1780229057.101,3.535,6260,6332,6348,ov2_lc,1,0.000
1780229057.101,3.535,6260,6332,6349,ov2_feed,2,0.000
1780229057.153,3.587,6260,6332,6332,ov2slam_node,1,0.000
1780229057.153,3.587,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.153,3.587,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.153,3.587,6260,6332,6335,ov2slam_node,0,0.000
1780229057.153,3.587,6260,6332,6336,ov2slam_node,2,0.000
1780229057.153,3.587,6260,6332,6337,gc,0,0.000
1780229057.153,3.587,6260,6332,6338,dq.builtins,2,0.000
1780229057.153,3.587,6260,6332,6339,dq.user,0,0.000
1780229057.153,3.587,6260,6332,6340,tev,2,0.000
1780229057.153,3.587,6260,6332,6341,recv,0,0.000
1780229057.153,3.587,6260,6332,6342,recvUC,2,0.000
1780229057.153,3.587,6260,6332,6343,ov2slam_node,1,0.000
1780229057.153,3.587,6260,6332,6344,ov2slam_node,0,0.000
1780229057.153,3.587,6260,6332,6345,ov2_map,3,0.000
1780229057.153,3.587,6260,6332,6346,ov2_main,2,0.000
1780229057.153,3.587,6260,6332,6347,ov2_est,1,19.364
1780229057.153,3.587,6260,6332,6348,ov2_lc,1,0.000
1780229057.153,3.587,6260,6332,6349,ov2_feed,2,0.000
1780229057.205,3.639,6260,6332,6332,ov2slam_node,1,0.000
1780229057.205,3.639,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.205,3.639,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.205,3.639,6260,6332,6335,ov2slam_node,0,0.000
1780229057.205,3.639,6260,6332,6336,ov2slam_node,2,0.000
1780229057.205,3.639,6260,6332,6337,gc,0,0.000
1780229057.205,3.639,6260,6332,6338,dq.builtins,2,0.000
1780229057.205,3.639,6260,6332,6339,dq.user,0,0.000
1780229057.205,3.639,6260,6332,6340,tev,2,0.000
1780229057.205,3.639,6260,6332,6341,recv,0,0.000
1780229057.205,3.639,6260,6332,6342,recvUC,2,0.000
1780229057.205,3.639,6260,6332,6343,ov2slam_node,1,0.000
1780229057.205,3.639,6260,6332,6344,ov2slam_node,0,0.000
1780229057.205,3.639,6260,6332,6345,ov2_map,3,0.000
1780229057.205,3.639,6260,6332,6346,ov2_main,2,0.000
1780229057.205,3.639,6260,6332,6347,ov2_est,1,0.000
1780229057.205,3.639,6260,6332,6348,ov2_lc,1,0.000
1780229057.205,3.639,6260,6332,6349,ov2_feed,2,0.000
1780229057.257,3.691,6260,6332,6332,ov2slam_node,1,0.000
1780229057.257,3.691,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.257,3.691,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.257,3.691,6260,6332,6335,ov2slam_node,0,0.000
1780229057.257,3.691,6260,6332,6336,ov2slam_node,2,0.000
1780229057.257,3.691,6260,6332,6337,gc,0,0.000
1780229057.257,3.691,6260,6332,6338,dq.builtins,2,0.000
1780229057.257,3.691,6260,6332,6339,dq.user,0,0.000
1780229057.257,3.691,6260,6332,6340,tev,2,0.000
1780229057.257,3.691,6260,6332,6341,recv,0,0.000
1780229057.257,3.691,6260,6332,6342,recvUC,2,0.000
1780229057.257,3.691,6260,6332,6343,ov2slam_node,1,0.000
1780229057.257,3.691,6260,6332,6344,ov2slam_node,0,0.000
1780229057.257,3.691,6260,6332,6345,ov2_map,3,0.000
1780229057.257,3.691,6260,6332,6346,ov2_main,2,0.000
1780229057.257,3.691,6260,6332,6347,ov2_est,1,0.000
1780229057.257,3.691,6260,6332,6348,ov2_lc,1,0.000
1780229057.257,3.691,6260,6332,6349,ov2_feed,2,0.000
1780229057.357,3.791,6260,6332,6332,ov2slam_node,1,0.000
1780229057.357,3.791,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.357,3.791,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.357,3.791,6260,6332,6335,ov2slam_node,0,0.000
1780229057.357,3.791,6260,6332,6336,ov2slam_node,2,0.000
1780229057.357,3.791,6260,6332,6337,gc,0,0.000
1780229057.357,3.791,6260,6332,6338,dq.builtins,2,0.000
1780229057.357,3.791,6260,6332,6339,dq.user,0,0.000
1780229057.357,3.791,6260,6332,6340,tev,2,0.000
1780229057.357,3.791,6260,6332,6341,recv,0,0.000
1780229057.357,3.791,6260,6332,6342,recvUC,2,0.000
1780229057.357,3.791,6260,6332,6343,ov2slam_node,1,0.000
1780229057.357,3.791,6260,6332,6344,ov2slam_node,0,0.000
1780229057.357,3.791,6260,6332,6345,ov2_map,3,9.994
1780229057.357,3.791,6260,6332,6346,ov2_main,2,0.000
1780229057.357,3.791,6260,6332,6347,ov2_est,1,0.000
1780229057.357,3.791,6260,6332,6348,ov2_lc,1,0.000
1780229057.357,3.791,6260,6332,6349,ov2_feed,2,0.000
1780229057.410,3.844,6260,6332,6332,ov2slam_node,1,0.000
1780229057.410,3.844,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.410,3.844,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.410,3.844,6260,6332,6335,ov2slam_node,0,0.000
1780229057.410,3.844,6260,6332,6336,ov2slam_node,2,0.000
1780229057.410,3.844,6260,6332,6337,gc,0,0.000
1780229057.410,3.844,6260,6332,6338,dq.builtins,2,0.000
1780229057.410,3.844,6260,6332,6339,dq.user,0,0.000
1780229057.410,3.844,6260,6332,6340,tev,2,0.000
1780229057.410,3.844,6260,6332,6341,recv,0,0.000
1780229057.410,3.844,6260,6332,6342,recvUC,2,0.000
1780229057.410,3.844,6260,6332,6343,ov2slam_node,1,0.000
1780229057.410,3.844,6260,6332,6344,ov2slam_node,0,0.000
1780229057.410,3.844,6260,6332,6345,ov2_map,3,0.000
1780229057.410,3.844,6260,6332,6346,ov2_main,2,0.000
1780229057.410,3.844,6260,6332,6347,ov2_est,1,19.044
1780229057.410,3.844,6260,6332,6348,ov2_lc,1,19.044
1780229057.410,3.844,6260,6332,6349,ov2_feed,2,0.000
1780229057.462,3.896,6260,6332,6332,ov2slam_node,1,0.000
1780229057.462,3.896,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.462,3.896,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.462,3.896,6260,6332,6335,ov2slam_node,0,0.000
1780229057.462,3.896,6260,6332,6336,ov2slam_node,2,0.000
1780229057.462,3.896,6260,6332,6337,gc,0,0.000
1780229057.462,3.896,6260,6332,6338,dq.builtins,2,0.000
1780229057.462,3.896,6260,6332,6339,dq.user,0,0.000
1780229057.462,3.896,6260,6332,6340,tev,2,0.000
1780229057.462,3.896,6260,6332,6341,recv,0,0.000
1780229057.462,3.896,6260,6332,6342,recvUC,2,0.000
1780229057.462,3.896,6260,6332,6343,ov2slam_node,1,0.000
1780229057.462,3.896,6260,6332,6344,ov2slam_node,0,0.000
1780229057.462,3.896,6260,6332,6345,ov2_map,3,0.000
1780229057.462,3.896,6260,6332,6346,ov2_main,2,0.000
1780229057.462,3.896,6260,6332,6347,ov2_est,1,0.000
1780229057.462,3.896,6260,6332,6348,ov2_lc,1,0.000
1780229057.462,3.896,6260,6332,6349,ov2_feed,2,0.000
1780229057.514,3.949,6260,6332,6332,ov2slam_node,1,0.000
1780229057.514,3.949,6260,6332,6333,ov2slam_nod-ust,0,0.000
1780229057.514,3.949,6260,6332,6334,ov2slam_nod-ust,2,0.000
1780229057.514,3.949,6260,6332,6335,ov2slam_node,0,0.000
1780229057.514,3.949,6260,6332,6336,ov2slam_node,2,0.000
1780229057.514,3.949,6260,6332,6337,gc,0,0.000
1780229057.514,3.949,6260,6332,6338,dq.builtins,2,0.000
1780229057.514,3.949,6260,6332,6339,dq.user,0,0.000
1780229057.514,3.949,6260,6332,6340,tev,2,0.000
1780229057.514,3.949,6260,6332,6341,recv,0,0.000
1780229057.514,3.949,6260,6332,6342,recvUC,2,0.000
1780229057.514,3.949,6260,6332,6343,ov2slam_node,1,0.000
1780229057.514,3.949,6260,6332,6344,ov2slam_node,0,0.000
1780229057.514,3.949,6260,6332,6345,ov2_map,3,0.000
