wall_time_unix,elapsed_s,launcher_pid,ov2slam_pid,last_cpu,process_cpu_percent
1780230350.649,59.983,6484,6556,0,19.267
1780230350.701,60.035,6484,6556,0,0.000
1780230350.753,60.087,6484,6556,0,0.000
1780230350.805,60.139,6484,6556,0,0.000
1780230350.857,60.191,6484,6556,0,38.499
1780230350.909,60.243,6484,6556,0,0.000
1780230350.961,60.295,6484,6556,0,0.000
1780230351.013,60.347,6484,6556,0,19.246
1780230351.065,60.399,6484,6556,0,0.000
1780230351.117,60.450,6484,6556,0,0.000
1780230351.168,60.502,6484,6556,0,0.000
1780230351.220,60.554,6484,6556,0,19.247
1780230351.272,60.606,6484,6556,0,153.547
1780230351.326,60.660,6484,6556,0,187.925
1780230351.380,60.714,6484,6556,0,201.110
1780230351.433,60.767,6484,6556,0,112.998
1780230351.486,60.820,6484,6556,0,95.034
1780230351.538,60.872,6484,6556,0,95.920
1780230351.590,60.924,6484,6556,0,0.000
1780230351.642,60.976,6484,6556,0,19.237
1780230351.694,61.028,6484,6556,0,0.000
1780230351.746,61.080,6484,6556,0,19.259
1780230351.798,61.132,6484,6556,0,19.228
1780230351.850,61.184,6484,6556,0,133.982
1780230351.903,61.237,6484,6556,0,171.639
1780230351.955,61.289,6484,6556,0,229.763
1780230352.007,61.341,6484,6556,0,152.964
1780230352.059,61.393,6484,6556,0,153.409
1780230352.112,61.446,6484,6556,0,152.833
1780230352.164,61.498,6484,6556,0,114.955
1780230352.216,61.550,6484,6556,0,38.500
1780230352.268,61.602,6484,6556,0,57.758
1780230352.320,61.654,6484,6556,0,38.533
1780230352.372,61.706,6484,6556,0,76.123
1780230352.425,61.759,6484,6556,0,76.143
1780230352.478,61.812,6484,6556,0,56.443
1780230352.531,61.865,6484,6556,0,37.996
1780230352.583,61.917,6484,6556,0,37.892
1780230352.636,61.970,6484,6556,0,0.000
1780230352.689,62.023,6484,6556,0,18.808
1780230352.743,62.077,6484,6556,0,129.950
1780230352.795,62.129,6484,6556,0,37.989
1780230352.848,62.182,6484,6556,0,19.070
1780230352.901,62.235,6484,6556,0,75.558
1780230352.955,62.289,6484,6556,0,147.894
1780230353.013,62.347,6484,6556,0,189.710
1780230353.068,62.402,6484,6556,0,237.489
1780230353.122,62.456,6484,6556,0,165.481
1780230353.174,62.508,6484,6556,0,153.319
1780230353.226,62.560,6484,6556,0,134.282
1780230353.279,62.613,6484,6556,0,246.602
1780230353.332,62.666,6484,6556,0,187.614
1780230353.385,62.719,6484,6556,0,228.854
1780230353.437,62.771,6484,6556,0,134.299
1780230353.490,62.824,6484,6556,0,150.395
1780230353.543,62.877,6484,6556,0,266.615
1780230353.595,62.929,6484,6556,0,227.069
1780230353.649,62.982,6484,6556,0,188.234
1780230353.702,63.036,6484,6556,0,169.592
1780230353.754,63.088,6484,6556,0,133.629
1780230353.807,63.141,6484,6556,0,168.658
1780230353.860,63.194,6484,6556,0,229.507
1780230353.912,63.246,6484,6556,0,247.122
1780230353.966,63.300,6484,6556,0,149.891
1780230354.018,63.352,6484,6556,0,151.894
1780230354.071,63.405,6484,6556,0,133.317
1780230354.123,63.457,6484,6556,0,134.212
1780230354.175,63.509,6484,6556,0,76.790
1780230354.227,63.561,6484,6556,0,115.469
1780230354.279,63.613,6484,6556,0,191.690
1780230354.331,63.665,6484,6556,0,229.628
1780230354.384,63.718,6484,6556,0,153.416
1780230354.436,63.770,6484,6556,0,133.698
1780230354.489,63.823,6484,6556,0,131.864
1780230354.541,63.875,6484,6556,0,248.161
1780230354.595,63.929,6484,6556,0,223.425
1780230354.649,63.983,6484,6556,0,240.814
1780230354.702,64.036,6484,6556,0,133.190
1780230354.758,64.092,6484,6556,0,176.142
1780230354.811,64.145,6484,6556,0,133.277
1780230354.863,64.197,6484,6556,0,114.951
1780230354.915,64.249,6484,6556,0,76.814
1780230354.970,64.304,6484,6556,0,146.922
1780230355.022,64.356,6484,6556,0,209.871
1780230355.076,64.410,6484,6556,0,185.730
1780230355.128,64.462,6484,6556,0,96.043
1780230355.180,64.514,6484,6556,0,115.144
1780230355.234,64.568,6484,6556,0,202.558
1780230355.287,64.621,6484,6556,0,133.505
1780230355.339,64.673,6484,6556,0,76.751
1780230355.391,64.725,6484,6556,0,57.535
1780230355.443,64.777,6484,6556,0,0.000
1780230355.496,64.830,6484,6556,0,94.245
1780230355.549,64.883,6484,6556,0,172.129
1780230355.602,64.935,6484,6556,0,226.664
1780230355.656,64.990,6484,6556,0,219.663
1780230355.712,65.046,6484,6556,0,143.419
1780230355.765,65.099,6484,6556,0,150.609
1780230355.817,65.151,6484,6556,0,153.687
1780230355.869,65.203,6484,6556,0,153.402
1780230355.921,65.255,6484,6556,0,57.687
1780230355.973,65.307,6484,6556,0,38.461
1780230356.025,65.359,6484,6556,0,57.713
1780230356.077,65.411,6484,6556,0,134.139
1780230356.130,65.464,6484,6556,0,172.138
1780230356.183,65.517,6484,6556,0,188.513
1780230356.236,65.570,6484,6556,0,168.826
1780230356.288,65.622,6484,6556,0,153.539
1780230356.341,65.674,6484,6556,0,171.928
1780230356.393,65.727,6484,6556,0,132.363
1780230356.446,65.779,6484,6556,0,230.465
1780230356.498,65.832,6484,6556,0,188.873
1780230356.551,65.884,6484,6556,0,172.825
1780230356.603,65.937,6484,6556,0,207.771
1780230356.657,65.991,6484,6556,0,148.765
1780230356.711,66.045,6484,6556,0,168.338
1780230356.763,66.097,6484,6556,0,133.396
1780230356.818,66.152,6484,6556,0,145.809
1780230356.870,66.204,6484,6556,0,249.182
1780230356.923,66.257,6484,6556,0,246.921
1780230356.976,66.310,6484,6556,0,151.390
1780230357.028,66.362,6484,6556,0,133.522
1780230357.080,66.414,6484,6556,0,153.748
1780230357.132,66.466,6484,6556,0,153.586
1780230357.185,66.518,6484,6556,0,152.966
1780230357.237,66.571,6484,6556,0,211.049
1780230357.290,66.624,6484,6556,0,188.622
1780230357.344,66.678,6484,6556,0,184.384
1780230357.398,66.732,6484,6556,0,130.403
1780230357.450,66.784,6484,6556,0,172.785
1780230357.502,66.836,6484,6556,0,152.452
1780230357.556,66.890,6484,6556,0,147.992
1780230357.614,66.948,6484,6556,0,171.793
1780230357.667,67.001,6484,6556,0,209.691
1780230357.719,67.053,6484,6556,0,229.837
1780230357.771,67.105,6484,6556,0,153.673
1780230357.824,67.158,6484,6556,0,152.462
1780230357.876,67.210,6484,6556,0,134.423
1780230357.929,67.263,6484,6556,0,151.118
1780230357.982,67.316,6484,6556,0,150.594
1780230358.034,67.368,6484,6556,0,210.708
1780230358.089,67.423,6484,6556,0,200.352
1780230358.143,67.477,6484,6556,0,259.880
1780230358.197,67.531,6484,6556,0,164.894
1780230358.250,67.584,6484,6556,0,133.665
1780230358.303,67.637,6484,6556,0,169.642
1780230358.355,67.689,6484,6556,0,152.834
1780230358.411,67.745,6484,6556,0,161.633
1780230358.463,67.797,6484,6556,0,268.382
1780230358.516,67.850,6484,6556,0,207.488
1780230358.568,67.902,6484,6556,0,171.578
1780230358.621,67.955,6484,6556,0,133.136
1780230358.674,68.008,6484,6556,0,169.157
1780230358.727,68.061,6484,6556,0,131.847
1780230358.779,68.113,6484,6556,0,115.370
1780230358.832,68.166,6484,6556,0,228.642
1780230358.885,68.219,6484,6556,0,208.315
1780230358.938,68.272,6484,6556,0,225.952
1780230358.991,68.325,6484,6556,0,169.160
1780230359.044,68.377,6484,6556,0,114.020
1780230359.098,68.432,6484,6556,0,200.188
1780230359.152,68.486,6484,6556,0,131.606
1780230359.204,68.538,6484,6556,0,170.565
1780230359.257,68.591,6484,6556,0,266.308
1780230359.311,68.645,6484,6556,0,223.808
1780230359.365,68.699,6484,6556,0,255.339
1780230359.419,68.752,6484,6556,0,188.228
1780230359.472,68.806,6484,6556,0,131.076
1780230359.525,68.859,6484,6556,0,151.346
1780230359.577,68.911,6484,6556,0,133.797
1780230359.630,68.964,6484,6556,0,133.047
1780230359.682,69.016,6484,6556,0,94.867
1780230359.734,69.068,6484,6556,0,134.701
1780230359.787,69.121,6484,6556,0,171.545
1780230359.840,69.174,6484,6556,0,245.896
1780230359.893,69.227,6484,6556,0,113.285
1780230359.947,69.281,6484,6556,0,165.703
1780230360.000,69.334,6484,6556,0,169.289
1780230360.053,69.386,6484,6556,0,152.768
1780230360.105,69.439,6484,6556,0,171.390
1780230360.158,69.492,6484,6556,0,131.355
1780230360.210,69.544,6484,6556,0,38.461
1780230360.262,69.596,6484,6556,0,96.233
1780230360.318,69.652,6484,6556,0,198.651
1780230360.370,69.704,6484,6556,0,210.608
1780230360.422,69.756,6484,6556,0,152.495
1780230360.475,69.809,6484,6556,0,152.851
1780230360.527,69.861,6484,6556,0,133.725
1780230360.579,69.913,6484,6556,0,153.783
1780230360.633,69.967,6484,6556,0,130.733
1780230360.685,70.019,6484,6556,0,134.131
1780230360.737,70.071,6484,6556,0,115.450
1780230360.789,70.123,6484,6556,0,211.488
1780230360.841,70.175,6484,6556,0,210.479
1780230360.893,70.227,6484,6556,0,134.006
1780230360.945,70.279,6484,6556,0,153.728
1780230360.999,70.332,6484,6556,0,169.126
1780230361.051,70.385,6484,6556,0,114.905
1780230361.104,70.438,6484,6556,0,169.521
1780230361.157,70.491,6484,6556,0,245.228
1780230361.213,70.547,6484,6556,0,233.328
1780230361.266,70.600,6484,6556,0,149.830
1780230361.318,70.652,6484,6556,0,134.528
1780230361.370,70.704,6484,6556,0,153.841
1780230361.422,70.756,6484,6556,0,133.545
1780230361.475,70.808,6484,6556,0,134.360
1780230361.527,70.861,6484,6556,0,211.368
1780230361.579,70.913,6484,6556,0,227.399
1780230361.632,70.966,6484,6556,0,228.004
1780230361.686,71.020,6484,6556,0,165.618
1780230361.738,71.072,6484,6556,0,153.633
1780230361.790,71.124,6484,6556,0,153.651
1780230361.844,71.178,6484,6556,0,149.933
1780230361.897,71.231,6484,6556,0,132.184
1780230361.949,71.283,6484,6556,0,152.069
1780230362.002,71.336,6484,6556,0,209.424
1780230362.055,71.388,6484,6556,0,266.321
1780230362.111,71.444,6484,6556,0,160.719
1780230362.163,71.497,6484,6556,0,172.765
1780230362.215,71.549,6484,6556,0,134.469
1780230362.267,71.601,6484,6556,0,152.156
1780230362.319,71.653,6484,6556,0,173.014
1780230362.371,71.705,6484,6556,0,192.168
1780230362.425,71.759,6484,6556,0,223.289
1780230362.477,71.811,6484,6556,0,172.927
1780230362.529,71.863,6484,6556,0,153.883
1780230362.582,71.916,6484,6556,0,151.586
1780230362.634,71.968,6484,6556,0,134.217
1780230362.687,72.021,6484,6556,0,150.643
1780230362.739,72.073,6484,6556,0,134.253
1780230362.791,72.125,6484,6556,0,230.107
1780230362.844,72.178,6484,6556,0,226.285
1780230362.897,72.231,6484,6556,0,151.815
1780230362.950,72.284,6484,6556,0,152.099
1780230363.002,72.336,6484,6556,0,152.398
1780230363.056,72.390,6484,6556,0,149.665
1780230363.110,72.444,6484,6556,0,110.668
1780230363.162,72.496,6484,6556,0,152.657
1780230363.214,72.548,6484,6556,0,268.861
1780230363.267,72.601,6484,6556,0,229.559
1780230363.320,72.654,6484,6556,0,150.667
1780230363.372,72.706,6484,6556,0,151.761
1780230363.424,72.758,6484,6556,0,134.547
1780230363.477,72.811,6484,6556,0,132.843
1780230363.529,72.863,6484,6556,0,133.831
1780230363.582,72.916,6484,6556,0,230.189
1780230363.634,72.968,6484,6556,0,228.918
1780230363.686,73.020,6484,6556,0,228.836
1780230363.739,73.073,6484,6556,0,248.770
1780230363.791,73.125,6484,6556,0,191.200
1780230363.844,73.178,6484,6556,0,152.069
1780230363.896,73.230,6484,6556,3,134.200
1780230363.949,73.283,6484,6556,3,223.393
1780230364.004,73.337,6484,6556,3,240.459
1780230364.064,73.398,6484,6556,3,266.201
1780230364.122,73.456,6484,6556,3,324.559
1780230364.175,73.509,6484,6556,3,207.081
1780230364.228,73.562,6484,6556,3,208.053
1780230364.283,73.617,6484,6556,3,273.956
1780230364.335,73.669,6484,6556,3,209.341
1780230364.388,73.722,6484,6556,3,306.114
1780230364.440,73.774,6484,6556,3,210.616
1780230364.498,73.832,6484,6556,3,275.447
1780230364.559,73.893,6484,6556,3,244.928
1780230364.612,73.946,6484,6556,3,209.613
1780230364.666,74.000,6484,6556,3,274.347
1780230364.731,74.064,6484,6556,3,265.398
1780230364.785,74.119,6484,6556,3,201.651
1780230364.844,74.177,6484,6556,3,171.125
1780230364.897,74.231,6484,6556,3,112.366
1780230364.949,74.283,6484,6556,3,115.089
1780230365.002,74.335,6484,6556,3,114.329
1780230365.055,74.389,6484,6556,3,298.550
1780230365.108,74.442,6484,6556,3,207.054
1780230365.164,74.498,6484,6556,3,251.859
1780230365.221,74.555,6484,6556,3,245.073
1780230365.274,74.607,6484,6556,3,247.279
1780230365.337,74.671,6484,6556,3,250.594
1780230365.404,74.738,6484,6556,3,224.717
1780230365.457,74.791,6484,6556,3,132.067
1780230365.510,74.844,6484,6556,3,281.533
1780230365.564,74.898,6484,6556,3,259.319
1780230365.619,74.953,6484,6556,3,255.389
1780230365.676,75.010,6484,6556,3,212.162
1780230365.729,75.063,6484,6556,3,151.104
1780230365.782,75.116,6484,6556,3,149.670
1780230365.836,75.170,6484,6556,3,112.077
1780230365.888,75.222,6484,6556,3,190.181
1780230365.941,75.275,6484,6556,3,228.888
1780230365.993,75.327,6484,6556,3,208.488
1780230366.046,75.380,6484,6556,3,266.236
1780230366.099,75.433,6484,6556,3,282.344
1780230366.158,75.492,6484,6556,3,187.836
1780230366.216,75.550,6484,6556,3,172.716
1780230366.269,75.603,6484,6556,3,188.437
1780230366.329,75.663,6484,6556,3,247.083
1780230366.396,75.730,6484,6556,3,226.437
1780230366.449,75.783,6484,6556,3,149.542
1780230366.503,75.837,6484,6556,3,149.026
1780230366.560,75.894,6484,6556,3,244.064
1780230366.613,75.947,6484,6556,3,207.538
1780230366.666,76.000,6484,6556,3,244.940
1780230366.719,76.053,6484,6556,3,75.504
1780230366.771,76.105,6484,6556,3,38.517
1780230366.823,76.157,6484,6556,3,134.852
1780230366.876,76.210,6484,6556,3,208.868
1780230366.928,76.262,6484,6556,3,172.125
1780230366.980,76.314,6484,6556,3,229.784
1780230367.033,76.367,6484,6556,3,207.111
1780230367.090,76.424,6484,6556,3,159.718
1780230367.142,76.476,6484,6556,3,115.060
1780230367.195,76.529,6484,6556,3,37.900
1780230367.247,76.581,6484,6556,3,56.831
1780230367.303,76.637,6484,6556,3,216.558
1780230367.356,76.690,6484,6556,3,206.340
1780230367.409,76.743,6484,6556,1,133.265
1780230367.462,76.796,6484,6556,1,113.222
1780230367.519,76.853,6484,6556,1,192.737
1780230367.571,76.905,6484,6556,1,249.660
1780230367.623,76.957,6484,6556,1,152.723
1780230367.675,77.009,6484,6556,1,76.770
1780230367.727,77.061,6484,6556,1,96.190
1780230367.781,77.114,6484,6556,1,206.543
1780230367.835,77.169,6484,6556,1,201.370
1780230367.887,77.221,6484,6556,1,134.531
1780230367.940,77.274,6484,6556,1,95.172
1780230367.992,77.326,6484,6556,1,154.083
1780230368.044,77.378,6484,6556,1,229.535
1780230368.097,77.430,6484,6556,1,190.048
1780230368.150,77.484,6484,6556,1,149.584
1780230368.203,77.536,6484,6556,1,95.255
1780230368.255,77.589,6484,6556,1,210.393
1780230368.310,77.644,6484,6556,1,199.522
1780230368.362,77.696,6484,6556,1,95.641
1780230368.414,77.748,6484,6556,1,115.100
1780230368.466,77.800,6484,6556,1,38.432
1780230368.518,77.852,6484,6556,1,76.914
1780230368.571,77.904,6484,6556,1,191.874
1780230368.623,77.957,6484,6556,1,248.910
1780230368.676,78.009,6484,6556,1,208.497
1780230368.728,78.062,6484,6556,1,229.392
1780230368.780,78.114,6484,6556,1,249.143
1780230368.833,78.167,6484,6556,1,207.891
1780230368.887,78.221,6484,6556,1,167.457
1780230368.939,78.273,6484,6556,1,170.949
1780230368.992,78.326,6484,6556,1,94.869
1780230369.046,78.380,6484,6556,1,92.456
1780230369.099,78.433,6484,6556,1,56.733
1780230369.151,78.485,6484,6556,1,57.662
1780230369.203,78.537,6484,6556,1,191.720
1780230369.256,78.590,6484,6556,1,228.134
1780230369.308,78.642,6484,6556,1,189.756
1780230369.361,78.695,6484,6556,1,150.875
1780230369.414,78.748,6484,6556,1,114.909
1780230369.466,78.800,6484,6556,1,38.518
1780230369.518,78.851,6484,6556,1,38.514
1780230369.569,78.903,6484,6556,1,57.766
1780230369.621,78.955,6484,6556,1,38.514
1780230369.673,79.007,6484,6556,1,115.529
1780230369.725,79.059,6484,6556,1,230.730
1780230369.779,79.113,6484,6556,1,206.478
1780230369.831,79.165,6484,6556,1,114.778
1780230369.883,79.217,6484,6556,1,153.371
1780230369.935,79.269,6484,6556,1,115.162
1780230369.987,79.321,6484,6556,1,57.754
1780230370.039,79.373,6484,6556,1,38.291
1780230370.091,79.425,6484,6556,1,38.521
1780230370.144,79.478,6484,6556,1,0.000
1780230370.197,79.531,6484,6556,1,93.873
1780230370.249,79.583,6484,6556,1,57.538
1780230370.301,79.635,6484,6556,1,57.620
1780230370.353,79.687,6484,6556,1,210.763
1780230370.409,79.743,6484,6556,1,252.014
1780230370.462,79.796,6484,6556,1,149.430
1780230370.515,79.849,6484,6556,1,152.871
1780230370.567,79.901,6484,6556,1,133.951
1780230370.619,79.953,6484,6556,1,133.839
1780230370.671,80.005,6484,6556,1,38.509
1780230370.723,80.057,6484,6556,1,115.620
1780230370.775,80.109,6484,6556,3,230.116
1780230370.828,80.162,6484,6556,3,206.960
1780230370.880,80.214,6484,6556,3,153.626
1780230370.933,80.267,6484,6556,3,133.238
1780230370.986,80.320,6484,6556,3,94.037
1780230371.038,80.372,6484,6556,3,96.084
1780230371.090,80.424,6484,6556,3,38.510
1780230371.142,80.476,6484,6556,3,38.453
1780230371.194,80.528,6484,6556,3,38.299
1780230371.247,80.580,6484,6556,3,57.554
1780230371.299,80.633,6484,6556,3,191.207
1780230371.352,80.686,6484,6556,3,242.538
1780230371.406,80.740,6484,6556,3,166.478
1780230371.458,80.792,6484,6556,3,173.001
1780230371.511,80.845,6484,6556,3,152.388
1780230371.563,80.897,6484,6556,3,114.451
1780230371.615,80.949,6484,6556,3,57.808
1780230371.667,81.001,6484,6556,3,38.538
1780230371.719,81.053,6484,6556,3,38.541
1780230371.771,81.105,6484,6556,3,57.818
1780230371.823,81.157,6484,6556,3,38.544
1780230371.875,81.209,6484,6556,3,38.531
1780230371.927,81.261,6484,6556,3,57.812
1780230371.979,81.312,6484,6556,3,38.519
1780230372.031,81.364,6484,6556,3,38.515
1780230372.082,81.416,6484,6556,3,57.793
1780230372.135,81.469,6484,6556,3,0.000
1780230372.187,81.521,6484,6556,3,190.815
1780230372.239,81.573,6484,6556,3,229.530
1780230372.293,81.627,6484,6556,3,112.600
1780230372.345,81.679,6484,6556,3,172.997
1780230372.398,81.732,6484,6556,0,150.990
1780230372.451,81.785,6484,6556,0,168.259
1780230372.504,81.838,6484,6556,0,112.711
1780230372.556,81.890,6484,6556,0,38.465
1780230372.608,81.942,6484,6556,0,0.000
1780230372.660,81.994,6484,6556,0,19.274
1780230372.712,82.046,6484,6556,3,77.094
1780230372.764,82.098,6484,6556,1,172.408
1780230372.816,82.150,6484,6556,1,268.253
1780230372.872,82.206,6484,6556,1,196.321
1780230372.925,82.259,6484,6556,1,113.229
1780230372.978,82.312,6484,6556,1,190.915
1780230373.030,82.364,6484,6556,1,229.460
1780230373.084,82.418,6484,6556,1,204.696
1780230373.139,82.472,6484,6556,1,182.858
1780230373.193,82.527,6484,6556,1,110.822
1780230373.245,82.579,6484,6556,1,96.175
1780230373.297,82.631,6484,6556,1,153.032
1780230373.350,82.684,6484,6556,1,169.625
1780230373.405,82.739,6484,6556,1,180.907
1780230373.458,82.792,6484,6556,2,189.607
1780230373.511,82.845,6484,6556,2,284.501
1780230373.564,82.898,6484,6556,2,205.913
1780230373.618,82.952,6484,6556,2,259.195
1780230373.672,83.006,6484,6556,2,184.712
1780230373.724,83.058,6484,6556,2,153.598
1780230373.777,83.111,6484,6556,2,226.869
1780230373.829,83.163,6484,6556,2,249.174
1780230373.883,83.217,6484,6556,2,131.220
1780230373.935,83.269,6484,6556,2,132.961
1780230373.989,83.323,6484,6556,2,168.111
1780230374.043,83.377,6484,6556,2,128.670
1780230374.097,83.431,6484,6556,2,111.461
1780230374.150,83.484,6484,6556,2,190.945
1780230374.205,83.539,6484,6556,2,199.185
1780230374.260,83.594,6484,6556,2,217.422
1780230374.312,83.646,6484,6556,1,134.087
1780230374.365,83.699,6484,6556,3,151.789
1780230374.417,83.751,6484,6556,3,134.326
1780230374.470,83.804,6484,6556,3,208.178
1780230374.522,83.856,6484,6556,3,191.792
1780230374.574,83.908,6484,6556,3,229.225
1780230374.628,83.962,6484,6556,3,130.945
1780230374.680,84.014,6484,6556,3,152.777
1780230374.734,84.068,6484,6556,3,129.584
1780230374.788,84.121,6484,6556,3,243.729
1780230374.841,84.175,6484,6556,3,204.586
1780230374.894,84.228,6484,6556,3,210.528
1780230374.946,84.280,6484,6556,3,151.476
1780230375.000,84.333,6484,6556,3,131.626
1780230375.052,84.386,6484,6556,3,249.395
1780230375.106,84.440,6484,6556,3,240.304
1780230375.162,84.496,6484,6556,3,178.097
1780230375.214,84.548,6484,6556,3,134.416
1780230375.266,84.600,6484,6556,3,152.748
1780230375.319,84.653,6484,6556,3,132.341
1780230375.372,84.706,6484,6556,3,152.565
1780230375.424,84.758,6484,6556,3,173.160
1780230375.479,84.813,6484,6556,3,217.964
1780230375.531,84.865,6484,6556,3,208.987
1780230375.585,84.919,6484,6556,3,149.293
1780230375.637,84.971,6484,6556,3,153.757
1780230375.690,85.024,6484,6556,3,132.259
1780230375.744,85.078,6484,6556,3,147.605
1780230375.797,85.131,6484,6556,3,112.846
1780230375.851,85.184,6484,6556,0,206.585
1780230375.904,85.238,6484,6556,0,242.291
1780230375.962,85.296,6484,6556,0,191.149
1780230376.014,85.348,6484,6556,0,153.395
1780230376.066,85.400,6484,6556,0,134.581
1780230376.118,85.452,6484,6556,0,153.094
1780230376.170,85.504,6484,6556,0,134.527
1780230376.222,85.556,6484,6556,0,192.028
1780230376.275,85.608,6484,6556,0,172.271
1780230376.327,85.661,6484,6556,0,172.724
1780230376.379,85.713,6484,6556,0,153.647
1780230376.431,85.765,6484,6556,0,133.974
1780230376.484,85.818,6484,6556,0,131.284
1780230376.536,85.870,6484,6556,0,153.793
1780230376.588,85.922,6484,6556,0,230.346
1780230376.641,85.975,6484,6556,0,210.143
1780230376.697,86.031,6484,6556,0,177.681
1780230376.750,86.084,6484,6556,0,151.684
1780230376.802,86.136,6484,6556,0,133.620
1780230376.857,86.191,6484,6556,0,145.166
1780230376.909,86.243,6484,6556,0,134.417
1780230376.962,86.296,6484,6556,0,264.639
1780230377.015,86.349,6484,6556,0,245.145
1780230377.070,86.404,6484,6556,0,217.849
1780230377.123,86.457,6484,6556,3,248.560
1780230377.176,86.510,6484,6556,3,187.191
1780230377.228,86.562,6484,6556,3,153.780
1780230377.281,86.614,6484,6556,3,152.660
1780230377.333,86.667,6484,6556,3,246.148
1780230377.387,86.720,6484,6556,3,169.052
1780230377.439,86.773,6484,6556,3,153.621
1780230377.491,86.825,6484,6556,3,152.516
1780230377.543,86.877,6484,6556,3,133.565
1780230377.596,86.930,6484,6556,3,114.110
1780230377.649,86.983,6484,6556,3,75.121
1780230377.703,87.037,6484,6556,3,224.462
1780230377.758,87.092,6484,6556,3,236.971
1780230377.810,87.144,6484,6556,3,133.788
1780230377.862,87.196,6484,6556,3,153.604
1780230377.915,87.248,6484,6556,3,133.281
1780230377.967,87.301,6484,6556,3,171.928
1780230378.019,87.353,6484,6556,3,210.814
1780230378.071,87.405,6484,6556,3,248.710
1780230378.124,87.457,6484,6556,3,153.172
1780230378.176,87.510,6484,6556,3,153.628
1780230378.228,87.562,6484,6556,3,133.452
1780230378.281,87.615,6484,6556,3,132.557
1780230378.333,87.667,6484,6556,3,172.860
1780230378.386,87.720,6484,6556,3,207.748
1780230378.439,87.773,6484,6556,3,246.814
1780230378.491,87.825,6484,6556,3,151.409
1780230378.546,87.880,6484,6556,3,145.335
1780230378.601,87.935,6484,6556,3,147.770
1780230378.653,87.987,6484,6556,3,38.047
1780230378.706,88.040,6484,6556,3,56.918
1780230378.758,88.092,6484,6556,3,19.257
1780230378.810,88.144,6484,6556,3,76.973
1780230378.863,88.196,6484,6556,0,208.671
1780230378.915,88.249,6484,6556,0,245.424
1780230378.968,88.302,6484,6556,0,133.357
1780230379.021,88.354,6484,6556,0,152.222
1780230379.073,88.407,6484,6556,0,134.419
1780230379.125,88.459,6484,6556,0,76.879
1780230379.177,88.510,6484,6556,0,38.528
1780230379.228,88.562,6484,6556,0,38.522
1780230379.280,88.614,6484,6556,0,57.796
1780230379.332,88.666,6484,6556,0,38.532
1780230379.384,88.718,6484,6556,0,134.677
1780230379.438,88.772,6484,6556,1,205.680
1780230379.490,88.824,6484,6556,1,209.834
1780230379.542,88.876,6484,6556,1,133.792
1780230379.595,88.929,6484,6556,1,133.582
1780230379.647,88.981,6484,6556,1,76.413
1780230379.702,89.035,6484,6556,1,91.977
1780230379.754,89.088,6484,6556,1,38.088
1780230379.806,89.140,6484,6556,1,57.459
1780230379.858,89.192,6484,6556,1,38.500
1780230379.910,89.244,6484,6556,1,38.517
1780230379.962,89.296,6484,6556,1,38.510
1780230380.015,89.349,6484,6556,1,75.987
1780230380.067,89.401,6484,6556,1,210.000
1780230380.121,89.455,6484,6556,1,224.036
1780230380.173,89.507,6484,6556,1,172.728
1780230380.225,89.559,6484,6556,1,133.830
1780230380.277,89.611,6484,6556,1,134.417
1780230380.329,89.663,6484,6556,3,76.743
1780230380.382,89.716,6484,6556,3,38.176
1780230380.451,89.785,6484,6556,3,57.414
1780230380.504,89.837,6484,6556,3,191.749
1780230380.556,89.890,6484,6556,3,210.796
1780230380.608,89.942,6484,6556,3,191.400
1780230380.660,89.994,6484,6556,3,134.512
1780230380.715,90.049,6484,6556,3,182.559
1780230380.767,90.101,6484,6556,3,230.098
1780230380.819,90.153,6484,6556,3,248.969
1780230380.871,90.205,6484,6556,3,172.225
1780230380.923,90.257,6484,6556,3,153.774
1780230380.975,90.309,6484,6556,3,134.639
1780230381.027,90.361,6484,6556,3,192.145
1780230381.080,90.413,6484,6556,3,230.273
1780230381.134,90.468,6484,6556,3,184.816
1780230381.187,90.521,6484,6556,3,279.191
1780230381.241,90.575,6484,6556,3,262.638
1780230381.294,90.628,6484,6556,3,168.006
1780230381.347,90.681,6484,6556,3,113.834
1780230381.399,90.733,6484,6556,3,38.344
1780230381.452,90.786,6484,6556,3,75.975
1780230381.505,90.839,6484,6556,3,0.000
1780230381.557,90.891,6484,6556,3,76.739
1780230381.611,90.945,6484,6556,3,257.410
1780230381.664,90.998,6484,6556,3,226.689
1780230381.716,91.050,6484,6556,3,133.949
1780230381.769,91.103,6484,6556,3,151.853
1780230381.821,91.155,6484,6556,3,95.688
1780230381.873,91.207,6484,6556,3,57.757
1780230381.925,91.259,6484,6556,3,57.747
1780230381.977,91.311,6484,6556,3,38.513
1780230382.029,91.363,6484,6556,3,38.507
1780230382.081,91.415,6484,6556,3,57.720
1780230382.133,91.467,6484,6556,3,134.498
1780230382.186,91.520,6484,6556,3,208.291
1780230382.239,91.573,6484,6556,3,246.390
1780230382.291,91.625,6484,6556,3,153.329
1780230382.347,91.681,6484,6556,3,159.603
1780230382.400,91.734,6484,6556,3,76.273
1780230382.453,91.787,6484,6556,3,94.293
1780230382.505,91.839,6484,6556,3,19.262
1780230382.558,91.891,6484,6556,3,56.729
1780230382.610,91.943,6484,6556,3,57.748
1780230382.662,91.995,6484,6556,3,38.475
1780230382.713,92.047,6484,6556,3,38.474
