wall_time_unix,elapsed_s,launcher_pid,process_pid,last_cpu,process_cpu_percent
1780228284.296,80.450,541,541,0,0.000
1780228284.347,80.501,541,541,0,0.000
1780228284.397,80.552,541,541,0,0.000
1780228284.448,80.603,541,541,0,0.000
1780228284.500,80.654,541,541,0,0.000
1780228284.551,80.705,541,541,0,0.000
1780228284.602,80.756,541,541,0,0.000
1780228284.652,80.807,541,541,0,0.000
1780228284.706,80.860,541,541,0,0.000
1780228284.758,80.912,541,541,0,0.000
1780228284.810,80.965,541,541,0,0.000
1780228284.866,81.020,541,541,0,0.000
1780228284.925,81.080,541,541,0,0.000
1780228284.977,81.131,541,541,0,0.000
1780228285.031,81.185,541,541,0,0.000
1780228285.081,81.236,541,541,0,0.000
1780228285.132,81.287,541,541,0,0.000
1780228285.183,81.338,541,541,0,0.000
1780228285.235,81.390,541,541,0,0.000
1780228285.286,81.441,541,541,0,0.000
1780228285.338,81.493,541,541,0,0.000
1780228285.401,81.555,541,541,0,0.000
1780228285.454,81.608,541,541,0,0.000
1780228285.506,81.661,541,541,0,0.000
1780228285.558,81.712,541,541,0,0.000
1780228285.611,81.765,541,541,0,0.000
1780228285.662,81.816,541,541,0,0.000
1780228285.713,81.868,541,541,0,0.000
1780228285.765,81.920,541,541,0,0.000
1780228285.817,81.972,541,541,0,0.000
1780228285.871,82.025,541,541,0,0.000
1780228285.922,82.077,541,541,0,0.000
1780228285.974,82.128,541,541,0,0.000
1780228286.026,82.181,541,541,0,0.000
1780228286.079,82.233,541,541,0,0.000
1780228286.131,82.285,541,541,0,0.000
1780228286.181,82.336,541,541,0,0.000
1780228286.232,82.387,541,541,0,0.000
1780228286.284,82.438,541,541,0,0.000
1780228286.335,82.489,541,541,0,0.000
1780228286.386,82.541,541,541,0,0.000
1780228286.437,82.591,541,541,0,0.000
1780228286.488,82.642,541,541,0,0.000
1780228286.539,82.693,541,541,0,0.000
1780228286.590,82.744,541,541,0,0.000
1780228286.641,82.795,541,541,0,0.000
1780228286.691,82.846,541,541,0,0.000
1780228286.742,82.897,541,541,0,0.000
1780228286.793,82.947,541,541,0,0.000
1780228286.844,82.998,541,541,0,0.000
1780228286.894,83.049,541,541,0,0.000
1780228286.945,83.100,541,541,0,0.000
1780228286.996,83.151,541,541,0,0.000
1780228287.047,83.201,541,541,0,0.000
1780228287.098,83.252,541,541,0,0.000
1780228287.159,83.313,541,541,0,0.000
1780228287.211,83.365,541,541,0,0.000
1780228287.262,83.416,541,541,0,0.000
1780228287.313,83.468,541,541,0,0.000
1780228287.364,83.519,541,541,0,0.000
1780228287.417,83.572,541,541,0,0.000
1780228287.469,83.623,541,541,0,0.000
1780228287.520,83.674,541,541,0,0.000
1780228287.571,83.725,541,541,0,0.000
1780228287.624,83.778,541,541,0,0.000
1780228287.675,83.829,541,541,0,0.000
1780228287.725,83.880,541,541,0,0.000
1780228287.776,83.930,541,541,0,0.000
1780228287.827,83.981,541,541,0,0.000
1780228287.877,84.032,541,541,0,0.000
1780228287.928,84.082,541,541,0,0.000
1780228287.979,84.134,541,541,0,0.000
1780228288.030,84.185,541,541,0,0.000
1780228288.081,84.236,541,541,0,0.000
1780228288.132,84.286,541,541,0,0.000
1780228288.182,84.337,541,541,0,0.000
1780228288.233,84.388,541,541,0,0.000
1780228288.284,84.438,541,541,0,0.000
1780228288.335,84.489,541,541,0,0.000
1780228288.386,84.540,541,541,0,0.000
1780228288.437,84.591,541,541,0,0.000
1780228288.487,84.642,541,541,0,0.000
1780228288.539,84.693,541,541,0,0.000
1780228288.591,84.745,541,541,0,0.000
1780228288.649,84.803,541,541,0,0.000
1780228288.699,84.854,541,541,0,0.000
1780228288.750,84.904,541,541,0,0.000
1780228288.801,84.955,541,541,0,0.000
1780228288.851,85.006,541,541,0,0.000
1780228288.902,85.057,541,541,0,0.000
1780228288.953,85.107,541,541,0,0.000
1780228289.003,85.158,541,541,0,0.000
1780228289.054,85.208,541,541,0,0.000
1780228289.107,85.261,541,541,0,0.000
1780228289.158,85.312,541,541,0,0.000
1780228289.208,85.363,541,541,0,0.000
1780228289.259,85.413,541,541,0,0.000
1780228289.310,85.464,541,541,0,0.000
1780228289.360,85.515,541,541,0,0.000
1780228289.411,85.566,541,541,0,0.000
1780228289.462,85.617,541,541,0,0.000
1780228289.513,85.668,541,541,0,0.000
1780228289.564,85.718,541,541,0,0.000
1780228289.615,85.769,541,541,0,0.000
1780228289.671,85.825,541,541,0,0.000
1780228289.722,85.877,541,541,0,0.000
1780228289.777,85.931,541,541,0,0.000
1780228289.828,85.982,541,541,0,0.000
1780228289.881,86.036,541,541,0,0.000
1780228289.933,86.088,541,541,0,0.000
1780228289.984,86.139,541,541,0,0.000
1780228290.038,86.192,541,541,0,0.000
1780228290.089,86.243,541,541,0,0.000
1780228290.140,86.294,541,541,0,0.000
1780228290.191,86.345,541,541,0,0.000
1780228290.241,86.396,541,541,0,0.000
1780228290.292,86.446,541,541,0,0.000
1780228290.343,86.497,541,541,0,0.000
1780228290.393,86.548,541,541,0,0.000
1780228290.444,86.598,541,541,0,0.000
1780228290.495,86.649,541,541,0,0.000
1780228290.546,86.701,541,541,0,0.000
1780228290.597,86.752,541,541,0,0.000
1780228290.648,86.803,541,541,0,0.000
1780228290.700,86.854,541,541,0,0.000
1780228290.751,86.906,541,541,0,0.000
1780228290.805,86.959,541,541,0,0.000
1780228290.857,87.011,541,541,0,0.000
1780228290.908,87.062,541,541,0,0.000
1780228290.959,87.113,541,541,0,0.000
1780228291.010,87.164,541,541,0,0.000
1780228291.060,87.215,541,541,0,0.000
1780228291.112,87.267,541,541,0,0.000
1780228291.163,87.318,541,541,0,0.000
1780228291.214,87.369,541,541,0,0.000
1780228291.265,87.419,541,541,0,0.000
1780228291.320,87.474,541,541,0,0.000
1780228291.371,87.525,541,541,0,0.000
1780228291.422,87.576,541,541,0,0.000
1780228291.473,87.627,541,541,0,0.000
1780228291.524,87.678,541,541,0,0.000
1780228291.575,87.729,541,541,0,0.000
1780228291.625,87.780,541,541,0,0.000
1780228291.676,87.831,541,541,0,0.000
1780228291.730,87.884,541,541,0,0.000
1780228291.783,87.937,541,541,0,0.000
1780228291.834,87.988,541,541,0,0.000
1780228291.885,88.040,541,541,0,0.000
1780228291.937,88.091,541,541,0,0.000
1780228291.988,88.142,541,541,0,0.000
1780228292.039,88.193,541,541,0,0.000
1780228292.089,88.244,541,541,0,0.000
1780228292.141,88.295,541,541,0,0.000
1780228292.191,88.346,541,541,0,0.000
1780228292.243,88.397,541,541,0,0.000
1780228292.293,88.448,541,541,0,0.000
1780228292.344,88.499,541,541,0,0.000
1780228292.397,88.551,541,541,0,0.000
1780228292.448,88.602,541,541,0,0.000
1780228292.499,88.653,541,541,0,0.000
1780228292.549,88.704,541,541,0,0.000
1780228292.601,88.755,541,541,0,0.000
1780228292.651,88.806,541,541,0,0.000
1780228292.702,88.857,541,541,0,0.000
1780228292.754,88.908,541,541,0,0.000
1780228292.804,88.959,541,541,0,0.000
1780228292.855,89.010,541,541,0,0.000
1780228292.907,89.061,541,541,0,0.000
1780228292.958,89.112,541,541,0,0.000
1780228293.008,89.163,541,541,0,0.000
1780228293.066,89.221,541,541,0,0.000
1780228293.121,89.275,541,541,0,0.000
1780228293.172,89.326,541,541,0,0.000
1780228293.223,89.377,541,541,0,0.000
1780228293.274,89.429,541,541,0,0.000
1780228293.325,89.479,541,541,0,0.000
1780228293.376,89.530,541,541,0,0.000
1780228293.427,89.581,541,541,0,0.000
1780228293.478,89.633,541,541,0,0.000
1780228293.529,89.684,541,541,0,0.000
1780228293.582,89.736,541,541,0,0.000
1780228293.632,89.787,541,541,0,0.000
1780228293.683,89.838,541,541,0,0.000
1780228293.735,89.890,541,541,0,0.000
1780228293.789,89.943,541,541,0,0.000
1780228293.840,89.995,541,541,0,0.000
1780228293.892,90.046,541,541,0,0.000
1780228293.942,90.097,541,541,0,0.000
1780228293.993,90.148,541,541,0,0.000
1780228294.044,90.199,541,541,0,0.000
1780228294.097,90.251,541,541,0,0.000
1780228294.180,90.334,541,541,0,0.000
1780228294.232,90.386,541,541,0,0.000
1780228294.283,90.437,541,541,0,0.000
1780228294.334,90.489,541,541,0,0.000
1780228294.386,90.540,541,541,0,0.000
1780228294.439,90.593,541,541,0,0.000
1780228294.491,90.645,541,541,0,0.000
1780228294.542,90.696,541,541,0,0.000
1780228294.597,90.752,541,541,0,0.000
1780228294.648,90.803,541,541,0,0.000
1780228294.700,90.854,541,541,0,0.000
1780228294.750,90.905,541,541,0,0.000
1780228294.801,90.956,541,541,0,0.000
1780228294.852,91.007,541,541,0,0.000
1780228294.903,91.057,541,541,0,0.000
1780228294.954,91.108,541,541,0,0.000
1780228295.004,91.159,541,541,0,0.000
1780228295.055,91.209,541,541,0,0.000
1780228295.106,91.260,541,541,0,0.000
1780228295.157,91.311,541,541,0,0.000
1780228295.209,91.364,541,541,0,0.000
1780228295.260,91.414,541,541,0,0.000
1780228295.311,91.465,541,541,0,0.000
1780228295.362,91.517,541,541,0,0.000
1780228295.414,91.569,541,541,0,0.000
1780228295.466,91.620,541,541,0,0.000
1780228295.517,91.672,541,541,0,0.000
1780228295.568,91.723,541,541,0,0.000
1780228295.620,91.774,541,541,0,0.000
1780228295.672,91.827,541,541,0,0.000
1780228295.730,91.884,541,541,0,0.000
1780228295.786,91.940,541,541,0,0.000
1780228295.837,91.992,541,541,0,0.000
1780228295.888,92.042,541,541,0,0.000
1780228295.939,92.093,541,541,0,0.000
1780228295.990,92.145,541,541,0,0.000
1780228296.041,92.196,541,541,0,0.000
1780228296.092,92.246,541,541,0,0.000
1780228296.143,92.297,541,541,0,0.000
1780228296.194,92.348,541,541,0,0.000
1780228296.244,92.399,541,541,0,0.000
1780228296.296,92.450,541,541,0,0.000
1780228296.347,92.501,541,541,0,0.000
1780228296.398,92.552,541,541,0,0.000
1780228296.450,92.605,541,541,0,0.000
1780228296.507,92.662,541,541,0,0.000
1780228296.560,92.714,541,541,0,0.000
1780228296.611,92.766,541,541,0,0.000
1780228296.664,92.818,541,541,0,0.000
1780228296.715,92.869,541,541,0,0.000
1780228296.770,92.924,541,541,0,0.000
1780228296.821,92.975,541,541,0,0.000
1780228296.878,93.032,541,541,0,0.000
1780228296.933,93.088,541,541,0,0.000
1780228296.984,93.139,541,541,0,0.000
1780228297.035,93.189,541,541,0,0.000
1780228297.087,93.241,541,541,0,0.000
1780228297.138,93.292,541,541,0,0.000
1780228297.189,93.343,541,541,0,0.000
1780228297.239,93.394,541,541,0,0.000
1780228297.290,93.445,541,541,0,0.000
1780228297.341,93.496,541,541,0,0.000
1780228297.392,93.546,541,541,0,0.000
1780228297.442,93.597,541,541,0,0.000
1780228297.493,93.648,541,541,0,0.000
1780228297.544,93.698,541,541,0,0.000
1780228297.594,93.749,541,541,0,0.000
1780228297.645,93.800,541,541,0,0.000
1780228297.696,93.850,541,541,0,0.000
1780228297.746,93.901,541,541,0,0.000
1780228297.798,93.952,541,541,0,0.000
1780228297.849,94.003,541,541,0,0.000
1780228297.900,94.054,541,541,0,0.000
1780228297.950,94.105,541,541,0,0.000
1780228298.001,94.155,541,541,0,0.000
1780228298.052,94.207,541,541,0,0.000
1780228298.103,94.257,541,541,0,0.000
1780228298.154,94.308,541,541,0,0.000
1780228298.204,94.359,541,541,0,0.000
1780228298.255,94.409,541,541,0,0.000
1780228298.305,94.460,541,541,0,0.000
1780228298.356,94.511,541,541,0,0.000
1780228298.407,94.561,541,541,0,0.000
1780228298.457,94.612,541,541,0,0.000
1780228298.508,94.662,541,541,0,0.000
1780228298.558,94.713,541,541,0,0.000
1780228298.609,94.764,541,541,0,0.000
1780228298.660,94.814,541,541,0,0.000
1780228298.710,94.865,541,541,0,0.000
1780228298.761,94.915,541,541,0,0.000
1780228298.812,94.966,541,541,0,0.000
1780228298.862,95.017,541,541,0,0.000
1780228298.913,95.068,541,541,0,0.000
1780228298.964,95.118,541,541,0,0.000
1780228299.014,95.169,541,541,0,0.000
1780228299.065,95.220,541,541,0,0.000
1780228299.116,95.271,541,541,0,0.000
1780228299.167,95.322,541,541,0,0.000
1780228299.218,95.372,541,541,0,0.000
1780228299.268,95.423,541,541,0,0.000
1780228299.319,95.474,541,541,0,0.000
1780228299.370,95.524,541,541,0,0.000
1780228299.421,95.576,541,541,0,0.000
1780228299.472,95.626,541,541,0,0.000
1780228299.523,95.677,541,541,0,0.000
1780228299.574,95.728,541,541,0,0.000
1780228299.624,95.779,541,541,0,0.000
1780228299.675,95.829,541,541,0,0.000
1780228299.726,95.880,541,541,0,0.000
1780228299.777,95.931,541,541,0,0.000
1780228299.831,95.985,541,541,0,0.000
1780228299.882,96.037,541,541,0,0.000
1780228299.933,96.088,541,541,0,0.000
1780228299.984,96.139,541,541,0,0.000
1780228300.035,96.189,541,541,0,0.000
1780228300.086,96.240,541,541,0,0.000
1780228300.137,96.291,541,541,0,0.000
1780228300.187,96.342,541,541,0,0.000
1780228300.238,96.392,541,541,0,0.000
1780228300.289,96.443,541,541,0,0.000
1780228300.339,96.494,541,541,0,0.000
1780228300.390,96.545,541,541,0,0.000
1780228300.441,96.595,541,541,0,0.000
1780228300.492,96.646,541,541,0,0.000
1780228300.543,96.697,541,541,0,0.000
1780228300.594,96.748,541,541,0,0.000
1780228300.645,96.799,541,541,0,0.000
1780228300.696,96.850,541,541,0,0.000
1780228300.747,96.901,541,541,0,0.000
1780228300.798,96.952,541,541,0,0.000
1780228300.848,97.003,541,541,0,0.000
1780228300.899,97.053,541,541,0,0.000
1780228300.949,97.104,541,541,0,0.000
1780228301.000,97.154,541,541,0,0.000
1780228301.051,97.205,541,541,0,0.000
1780228301.101,97.256,541,541,0,0.000
1780228301.152,97.306,541,541,0,0.000
1780228301.202,97.357,541,541,0,0.000
1780228301.253,97.407,541,541,0,0.000
1780228301.304,97.459,541,541,0,0.000
1780228301.355,97.509,541,541,0,0.000
1780228301.406,97.560,541,541,0,0.000
1780228301.456,97.611,541,541,0,0.000
1780228301.507,97.661,541,541,0,0.000
1780228301.557,97.712,541,541,0,0.000
1780228301.608,97.762,541,541,0,0.000
1780228301.658,97.813,541,541,0,0.000
1780228301.712,97.867,541,541,0,0.000
1780228301.764,97.918,541,541,0,0.000
1780228301.814,97.969,541,541,0,0.000
1780228301.865,98.019,541,541,0,0.000
1780228301.916,98.070,541,541,0,0.000
1780228301.966,98.121,541,541,0,0.000
1780228302.017,98.171,541,541,0,0.000
1780228302.068,98.222,541,541,0,0.000
1780228302.119,98.274,541,541,0,0.000
1780228302.172,98.326,541,541,0,0.000
1780228302.223,98.377,541,541,0,0.000
1780228302.274,98.428,541,541,0,0.000
1780228302.324,98.479,541,541,0,0.000
1780228302.375,98.529,541,541,0,0.000
1780228302.426,98.580,541,541,0,0.000
1780228302.476,98.631,541,541,0,0.000
1780228302.528,98.682,541,541,0,0.000
1780228302.579,98.733,541,541,0,0.000
1780228302.631,98.785,541,541,0,0.000
1780228302.683,98.838,541,541,0,0.000
1780228302.734,98.889,541,541,0,0.000
1780228302.785,98.940,541,541,0,0.000
1780228302.837,98.991,541,541,0,0.000
1780228302.888,99.042,541,541,0,0.000
1780228302.939,99.093,541,541,0,0.000
1780228302.990,99.144,541,541,0,0.000
1780228303.040,99.195,541,541,0,0.000
1780228303.091,99.246,541,541,0,0.000
1780228303.143,99.297,541,541,0,0.000
1780228303.194,99.348,541,541,0,0.000
1780228303.244,99.399,541,541,0,0.000
1780228303.295,99.449,541,541,0,0.000
1780228303.346,99.500,541,541,0,0.000
1780228303.397,99.551,541,541,0,0.000
1780228303.448,99.603,541,541,0,0.000
1780228303.500,99.654,541,541,0,0.000
1780228303.550,99.705,541,541,0,0.000
1780228303.601,99.755,541,541,0,0.000
1780228303.653,99.808,541,541,0,0.000
1780228303.704,99.858,541,541,0,0.000
1780228303.754,99.909,541,541,0,0.000
1780228303.805,99.960,541,541,0,0.000
1780228303.856,100.010,541,541,0,0.000
1780228303.907,100.061,541,541,0,0.000
1780228303.957,100.112,541,541,0,0.000
1780228304.008,100.163,541,541,0,0.000
1780228304.059,100.213,541,541,0,0.000
1780228304.109,100.264,541,541,0,0.000
1780228304.160,100.314,541,541,0,0.000
1780228304.211,100.365,541,541,0,0.000
1780228304.261,100.416,541,541,0,0.000
1780228304.312,100.467,541,541,0,0.000
1780228304.363,100.517,541,541,0,0.000
1780228304.413,100.568,541,541,0,0.000
1780228304.464,100.619,541,541,0,0.000
1780228304.515,100.670,541,541,0,0.000
1780228304.566,100.720,541,541,0,0.000
1780228304.617,100.771,541,541,0,0.000
1780228304.667,100.822,541,541,0,0.000
1780228304.719,100.873,541,541,0,0.000
1780228304.770,100.924,541,541,0,0.000
1780228304.821,100.975,541,541,0,0.000
1780228304.872,101.027,541,541,0,0.000
1780228304.923,101.077,541,541,0,0.000
1780228304.974,101.128,541,541,0,0.000
1780228305.025,101.179,541,541,0,0.000
1780228305.076,101.230,541,541,0,0.000
1780228305.127,101.281,541,541,0,0.000
1780228305.178,101.332,541,541,0,0.000
1780228305.229,101.384,541,541,0,0.000
1780228305.280,101.434,541,541,0,0.000
1780228305.331,101.485,541,541,0,0.000
1780228305.382,101.536,541,541,0,0.000
1780228305.433,101.588,541,541,0,0.000
1780228305.484,101.638,541,541,0,0.000
1780228305.536,101.690,541,541,0,0.000
1780228305.587,101.741,541,541,0,0.000
1780228305.638,101.793,541,541,0,0.000
1780228305.689,101.844,541,541,0,0.000
1780228305.740,101.895,541,541,0,0.000
1780228305.791,101.946,541,541,0,0.000
1780228305.843,101.997,541,541,0,0.000
1780228305.893,102.048,541,541,0,0.000
1780228305.945,102.099,541,541,0,0.000
1780228305.996,102.150,541,541,0,0.000
1780228306.046,102.201,541,541,0,0.000
1780228306.097,102.251,541,541,0,0.000
1780228306.148,102.302,541,541,0,0.000
1780228306.198,102.353,541,541,0,0.000
1780228306.249,102.403,541,541,0,0.000
1780228306.299,102.454,541,541,0,0.000
1780228306.350,102.504,541,541,0,0.000
1780228306.401,102.555,541,541,0,0.000
1780228306.451,102.606,541,541,0,0.000
1780228306.502,102.656,541,541,0,0.000
1780228306.553,102.707,541,541,0,0.000
1780228306.603,102.758,541,541,0,0.000
1780228306.654,102.809,541,541,0,0.000
1780228306.705,102.860,541,541,0,0.000
1780228306.756,102.910,541,541,0,0.000
1780228306.806,102.961,541,541,0,0.000
1780228306.857,103.011,541,541,0,0.000
1780228306.908,103.062,541,541,0,0.000
1780228306.958,103.113,541,541,0,0.000
1780228307.009,103.164,541,541,0,0.000
1780228307.060,103.215,541,541,0,0.000
1780228307.112,103.266,541,541,0,0.000
1780228307.162,103.317,541,541,0,0.000
1780228307.213,103.368,541,541,0,0.000
1780228307.265,103.419,541,541,0,0.000
1780228307.317,103.471,541,541,0,0.000
1780228307.367,103.522,541,541,0,0.000
1780228307.418,103.573,541,541,0,0.000
1780228307.469,103.623,541,541,0,0.000
1780228307.520,103.674,541,541,0,0.000
1780228307.570,103.725,541,541,0,0.000
1780228307.621,103.776,541,541,0,0.000
1780228307.672,103.826,541,541,0,0.000
1780228307.723,103.877,541,541,0,0.000
1780228307.773,103.928,541,541,0,0.000
1780228307.824,103.978,541,541,0,0.000
1780228307.875,104.030,541,541,0,0.000
1780228307.926,104.080,541,541,0,0.000
1780228307.977,104.131,541,541,0,0.000
1780228308.027,104.182,541,541,0,0.000
1780228308.078,104.233,541,541,0,0.000
1780228308.129,104.284,541,541,0,0.000
1780228308.180,104.334,541,541,0,0.000
1780228308.231,104.385,541,541,0,0.000
1780228308.282,104.436,541,541,0,0.000
1780228308.333,104.487,541,541,0,0.000
1780228308.384,104.539,541,541,0,0.000
1780228308.438,104.592,541,541,0,0.000
1780228308.489,104.643,541,541,0,0.000
1780228308.539,104.694,541,541,0,0.000
1780228308.590,104.745,541,541,0,0.000
1780228308.642,104.796,541,541,0,0.000
1780228308.693,104.847,541,541,0,0.000
1780228308.744,104.898,541,541,0,0.000
1780228308.798,104.952,541,541,0,0.000
1780228308.848,105.003,541,541,0,0.000
1780228308.899,105.053,541,541,0,0.000
1780228308.950,105.104,541,541,0,0.000
1780228309.000,105.155,541,541,0,0.000
1780228309.051,105.206,541,541,0,0.000
1780228309.103,105.257,541,541,0,0.000
1780228309.154,105.308,541,541,0,0.000
1780228309.204,105.359,541,541,0,0.000
1780228309.255,105.410,541,541,0,0.000
1780228309.306,105.461,541,541,0,0.000
1780228309.358,105.512,541,541,0,0.000
1780228309.408,105.563,541,541,0,0.000
1780228309.459,105.613,541,541,0,0.000
1780228309.512,105.666,541,541,0,0.000
1780228309.563,105.717,541,541,0,0.000
1780228309.613,105.768,541,541,0,0.000
1780228309.664,105.819,541,541,0,0.000
1780228309.715,105.870,541,541,0,0.000
1780228309.769,105.923,541,541,0,0.000
1780228309.819,105.974,541,541,0,0.000
1780228309.870,106.025,541,541,0,0.000
1780228309.921,106.075,541,541,0,0.000
1780228309.972,106.126,541,541,0,0.000
1780228310.022,106.177,541,541,0,0.000
1780228310.073,106.227,541,541,0,0.000
1780228310.124,106.278,541,541,0,0.000
1780228310.175,106.329,541,541,0,0.000
1780228310.225,106.380,541,541,0,0.000
1780228310.276,106.430,541,541,0,0.000
1780228310.327,106.481,541,541,0,0.000
1780228310.378,106.533,541,541,0,0.000
1780228310.430,106.585,541,541,0,0.000
1780228310.482,106.636,541,541,0,0.000
1780228310.535,106.689,541,541,0,0.000
1780228310.586,106.740,541,541,0,0.000
1780228310.636,106.791,541,541,0,0.000
1780228310.687,106.842,541,541,0,0.000
1780228310.738,106.892,541,541,0,0.000
1780228310.791,106.945,541,541,0,0.000
1780228310.842,106.996,541,541,0,0.000
1780228310.892,107.047,541,541,0,0.000
1780228310.943,107.098,541,541,0,0.000
1780228310.994,107.149,541,541,0,0.000
1780228311.045,107.199,541,541,0,0.000
1780228311.099,107.253,541,541,0,0.000
1780228311.150,107.304,541,541,0,0.000
1780228311.201,107.355,541,541,0,0.000
1780228311.251,107.406,541,541,0,0.000
1780228311.303,107.457,541,541,0,0.000
1780228311.353,107.508,541,541,0,0.000
1780228311.405,107.560,541,541,0,0.000
1780228311.456,107.611,541,541,0,0.000
1780228311.507,107.662,541,541,0,0.000
1780228311.558,107.713,541,541,0,0.000
1780228311.609,107.764,541,541,0,0.000
1780228311.660,107.814,541,541,0,0.000
1780228311.714,107.869,541,541,0,0.000
1780228311.765,107.919,541,541,0,0.000
1780228311.816,107.970,541,541,0,0.000
1780228311.866,108.021,541,541,0,0.000
1780228311.917,108.072,541,541,0,0.000
1780228311.968,108.123,541,541,0,0.000
1780228312.019,108.174,541,541,0,0.000
1780228312.070,108.224,541,541,0,0.000
1780228312.121,108.275,541,541,0,0.000
1780228312.171,108.326,541,541,0,0.000
1780228312.222,108.377,541,541,0,0.000
1780228312.273,108.427,541,541,0,0.000
1780228312.324,108.478,541,541,0,0.000
1780228312.375,108.529,541,541,0,0.000
1780228312.426,108.580,541,541,0,0.000
1780228312.477,108.631,541,541,0,0.000
1780228312.528,108.682,541,541,0,0.000
1780228312.578,108.733,541,541,0,0.000
1780228312.629,108.784,541,541,0,0.000
1780228312.680,108.835,541,541,0,0.000
1780228312.731,108.885,541,541,0,0.000
1780228312.782,108.936,541,541,0,0.000
1780228312.833,108.987,541,541,0,0.000
1780228312.884,109.038,541,541,0,0.000
1780228312.935,109.090,541,541,0,0.000
1780228312.987,109.141,541,541,0,0.000
1780228313.038,109.192,541,541,0,0.000
1780228313.088,109.243,541,541,0,0.000
1780228313.140,109.295,541,541,0,0.000
1780228313.191,109.345,541,541,0,0.000
1780228313.242,109.396,541,541,0,0.000
1780228313.294,109.448,541,541,0,0.000
1780228313.346,109.501,541,541,0,0.000
1780228313.530,109.685,541,541,0,0.000
1780228313.581,109.736,541,541,0,0.000
1780228313.632,109.787,541,541,0,0.000
1780228313.687,109.841,541,541,0,0.000
1780228313.738,109.893,541,541,0,0.000
1780228313.796,109.951,541,541,0,0.000
1780228313.848,110.002,541,541,0,0.000
1780228313.899,110.053,541,541,0,0.000
1780228313.949,110.104,541,541,0,0.000
1780228314.000,110.154,541,541,0,0.000
1780228314.051,110.205,541,541,0,0.000
1780228314.101,110.256,541,541,0,0.000
1780228314.152,110.307,541,541,0,0.000
1780228314.203,110.357,541,541,0,0.000
1780228314.254,110.408,541,541,0,0.000
1780228314.305,110.459,541,541,0,0.000
1780228314.355,110.510,541,541,0,0.000
1780228314.406,110.560,541,541,0,0.000
1780228314.457,110.611,541,541,0,0.000
1780228314.507,110.662,541,541,0,0.000
1780228314.558,110.712,541,541,0,0.000
1780228314.609,110.763,541,541,0,0.000
1780228314.659,110.814,541,541,0,0.000
1780228314.710,110.865,541,541,0,0.000
1780228314.761,110.915,541,541,0,0.000
1780228314.812,110.966,541,541,0,0.000
1780228314.862,111.017,541,541,0,0.000
1780228314.913,111.067,541,541,0,0.000
1780228314.964,111.118,541,541,0,0.000
1780228315.014,111.169,541,541,0,0.000
1780228315.066,111.221,541,541,0,0.000
1780228315.117,111.271,541,541,0,0.000
1780228315.168,111.322,541,541,0,0.000
1780228315.219,111.373,541,541,0,0.000
1780228315.270,111.424,541,541,0,0.000
1780228315.321,111.475,541,541,0,0.000
1780228315.371,111.526,541,541,0,0.000
1780228315.422,111.577,541,541,0,0.000
1780228315.473,111.627,541,541,0,0.000
1780228315.524,111.678,541,541,0,0.000
1780228315.574,111.729,541,541,0,0.000
1780228315.625,111.780,541,541,0,0.000
1780228315.676,111.831,541,541,0,0.000
1780228315.727,111.881,541,541,0,0.000
1780228315.778,111.932,541,541,0,0.000
1780228315.829,111.984,541,541,0,0.000
1780228315.881,112.035,541,541,0,0.000
1780228315.933,112.087,541,541,0,0.000
1780228315.984,112.138,541,541,0,0.000
1780228316.034,112.189,541,541,0,0.000
1780228316.085,112.240,541,541,0,0.000
1780228316.137,112.292,541,541,0,0.000
1780228316.188,112.342,541,541,0,0.000
1780228316.240,112.394,541,541,0,0.000
1780228316.291,112.445,541,541,0,0.000
1780228316.342,112.496,541,541,0,0.000
1780228316.394,112.548,541,541,0,0.000
1780228316.445,112.599,541,541,0,0.000
1780228316.500,112.654,541,541,0,0.000
1780228316.551,112.705,541,541,0,0.000
1780228316.602,112.757,541,541,0,0.000
1780228316.654,112.809,541,541,0,0.000
1780228316.705,112.860,541,541,0,0.000
1780228316.756,112.911,541,541,0,0.000
1780228316.807,112.962,541,541,0,0.000
1780228316.858,113.013,541,541,0,0.000
1780228316.912,113.066,541,541,0,0.000
1780228316.963,113.117,541,541,0,0.000
1780228317.014,113.168,541,541,0,0.000
1780228317.065,113.219,541,541,0,0.000
1780228317.117,113.271,541,541,0,0.000
1780228317.167,113.322,541,541,0,0.000
1780228317.218,113.373,541,541,0,0.000
1780228317.270,113.424,541,541,0,0.000
1780228317.321,113.475,541,541,0,0.000
1780228317.371,113.526,541,541,0,0.000
1780228317.422,113.577,541,541,0,0.000
1780228317.474,113.628,541,541,0,0.000
1780228317.526,113.680,541,541,0,0.000
1780228317.578,113.732,541,541,0,0.000
1780228317.628,113.783,541,541,0,0.000
1780228317.687,113.841,541,541,0,0.000
1780228317.738,113.892,541,541,0,0.000
1780228317.789,113.943,541,541,0,0.000
1780228317.842,113.996,541,541,0,0.000
1780228317.903,114.057,541,541,0,0.000
1780228317.955,114.110,541,541,0,0.000
1780228318.006,114.161,541,541,0,0.000
1780228318.063,114.218,541,541,0,0.000
1780228318.114,114.269,541,541,0,0.000
1780228318.168,114.322,541,541,0,0.000
1780228318.222,114.376,541,541,0,0.000
1780228318.273,114.427,541,541,0,0.000
1780228318.324,114.478,541,541,0,0.000
1780228318.376,114.530,541,541,0,0.000
1780228318.427,114.581,541,541,0,0.000
1780228318.478,114.633,541,541,0,0.000
