wall_time_unix,elapsed_s,launcher_pid,ov2slam_pid,last_cpu,process_cpu_percent
1780232075.053,33.108,15357,15429,2,37.839
1780232075.105,33.160,15357,15429,2,153.191
1780232075.157,33.213,15357,15429,2,95.623
1780232075.211,33.266,15357,15429,2,37.346
1780232075.263,33.318,15357,15429,2,0.000
1780232075.371,33.426,15357,15429,2,130.110
1780232075.431,33.486,15357,15429,3,233.108
1780232075.483,33.539,15357,15429,3,152.326
1780232075.538,33.594,15357,15429,3,217.340
1780232075.592,33.647,15357,15429,3,168.667
1780232075.644,33.700,15357,15429,3,247.018
1780232075.699,33.754,15357,15429,3,202.367
1780232075.751,33.807,15357,15429,3,170.409
1780232075.804,33.859,15357,15429,3,153.288
1780232075.856,33.912,15357,15429,3,133.067
1780232075.909,33.964,15357,15429,3,170.781
1780232075.964,34.019,15357,15429,3,145.725
1780232076.017,34.073,15357,15429,3,243.554
1780232076.070,34.126,15357,15429,3,150.478
1780232076.123,34.178,15357,15429,3,210.254
1780232076.177,34.232,15357,15429,3,148.383
1780232076.230,34.286,15357,15429,3,205.143
1780232076.285,34.341,15357,15429,3,200.404
1780232076.338,34.393,15357,15429,3,245.984
1780232076.390,34.446,15357,15429,3,133.565
1780232076.444,34.499,15357,15429,3,242.677
1780232076.500,34.555,15357,15429,3,143.687
1780232076.553,34.608,15357,15429,3,207.404
1780232076.606,34.662,15357,15429,3,111.870
1780232076.660,34.715,15357,15429,3,148.854
1780232076.713,34.768,15357,15429,3,170.858
1780232076.774,34.829,15357,15429,3,179.834
1780232076.826,34.882,15357,15429,3,152.212
1780232076.879,34.935,15357,15429,3,113.699
1780232076.931,34.987,15357,15429,3,95.852
1780232076.984,35.039,15357,15429,3,114.894
1780232077.036,35.091,15357,15429,3,114.550
1780232077.088,35.144,15357,15429,3,19.099
1780232077.140,35.196,15357,15429,3,115.165
1780232077.193,35.248,15357,15429,3,152.895
1780232077.292,35.347,15357,15429,3,120.970
1780232077.344,35.400,15357,15429,3,76.298
1780232077.397,35.452,15357,15429,1,152.093
1780232077.451,35.506,15357,15429,1,148.434
1780232077.503,35.559,15357,15429,1,229.346
1780232077.556,35.611,15357,15429,1,152.443
1780232077.609,35.664,15357,15429,1,243.583
1780232077.663,35.718,15357,15429,1,167.207
1780232077.718,35.774,15357,15429,1,270.283
1780232077.773,35.828,15357,15429,1,146.973
1780232077.825,35.881,15357,15429,1,210.127
1780232077.878,35.933,15357,15429,1,133.493
1780232077.930,35.985,15357,15429,1,172.073
1780232077.983,36.039,15357,15429,1,187.957
1780232078.036,36.091,15357,15429,1,133.315
1780232078.088,36.144,15357,15429,1,152.126
1780232078.144,36.199,15357,15429,1,180.025
1780232078.196,36.252,15357,15429,1,247.023
1780232078.249,36.305,15357,15429,1,189.199
1780232078.302,36.358,15357,15429,1,151.008
1780232078.355,36.410,15357,15429,1,246.105
1780232078.411,36.466,15357,15429,1,233.263
1780232078.471,36.526,15357,15429,1,315.023
1780232078.529,36.584,15357,15429,1,260.899
1780232078.583,36.638,15357,15429,1,239.486
1780232078.636,36.692,15357,15429,1,168.616
1780232078.689,36.745,15357,15429,1,188.929
1780232078.742,36.798,15357,15429,1,150.298
1780232078.797,36.852,15357,15429,1,219.725
1780232078.852,36.907,15357,15429,1,146.383
1780232078.905,36.961,15357,15429,1,149.495
1780232078.958,37.014,15357,15429,1,244.618
1780232079.013,37.069,15357,15429,1,127.438
1780232079.067,37.122,15357,15429,0,260.899
1780232079.122,37.177,15357,15429,0,163.951
1780232079.178,37.233,15357,15429,0,214.532
1780232079.231,37.286,15357,15429,0,132.074
1780232079.285,37.340,15357,15429,0,185.175
1780232079.340,37.395,15357,15429,0,217.633
1780232079.393,37.449,15357,15429,0,131.190
1780232079.491,37.547,15357,15429,0,193.669
1780232079.545,37.600,15357,15429,0,168.404
1780232079.600,37.655,15357,15429,0,145.952
1780232079.653,37.708,15357,15429,0,205.902
1780232079.706,37.761,15357,15429,2,189.417
1780232079.760,37.815,15357,15429,0,184.921
1780232079.814,37.869,15357,15429,0,186.495
1780232079.868,37.923,15357,15429,0,258.246
1780232079.926,37.981,15357,15429,0,242.112
1780232079.979,38.034,15357,15429,0,207.591
1780232080.033,38.089,15357,15429,0,238.020
1780232080.087,38.142,15357,15429,0,279.448
1780232080.188,38.243,15357,15429,0,188.120
1780232080.245,38.301,15357,15429,0,277.861
1780232080.301,38.356,15357,15429,0,270.630
1780232080.355,38.410,15357,15429,0,111.251
1780232080.408,38.463,15357,15429,0,93.909
1780232080.461,38.516,15357,15429,0,132.674
1780232080.515,38.570,15357,15429,0,92.847
1780232080.567,38.623,15357,15429,0,151.876
1780232080.623,38.678,15357,15429,0,144.563
1780232080.676,38.731,15357,15429,0,225.812
1780232080.731,38.786,15357,15429,0,109.053
1780232080.784,38.840,15357,15429,0,93.465
1780232080.837,38.892,15357,15429,0,75.836
1780232080.936,38.992,15357,15429,0,70.412
1780232080.989,39.044,15357,15429,0,19.186
1780232081.041,39.096,15357,15429,0,57.708
1780232081.093,39.148,15357,15429,0,0.000
1780232081.145,39.200,15357,15429,0,38.294
1780232081.197,39.252,15357,15429,0,0.000
1780232081.249,39.305,15357,15429,0,19.016
1780232081.302,39.357,15357,15429,0,191.604
1780232081.357,39.412,15357,15429,2,180.844
1780232081.409,39.464,15357,15429,2,38.270
1780232081.462,39.517,15357,15429,2,76.097
1780232081.514,39.569,15357,15429,2,38.430
1780232081.567,39.622,15357,15429,2,75.414
1780232081.619,39.674,15357,15429,2,57.733
1780232081.671,39.726,15357,15429,2,57.660
1780232081.723,39.778,15357,15429,2,38.489
1780232081.775,39.830,15357,15429,2,57.717
1780232081.827,39.882,15357,15429,2,19.223
1780232081.879,39.934,15357,15429,2,57.660
1780232081.931,39.986,15357,15429,2,38.405
1780232081.983,40.038,15357,15429,2,57.692
1780232082.035,40.090,15357,15429,2,38.456
1780232082.088,40.143,15357,15429,2,37.859
1780232082.140,40.195,15357,15429,2,38.481
1780232082.192,40.247,15357,15429,2,57.711
1780232082.244,40.299,15357,15429,2,57.243
1780232082.296,40.351,15357,15429,2,153.720
1780232082.349,40.404,15357,15429,2,207.806
1780232082.401,40.457,15357,15429,2,57.556
1780232082.454,40.509,15357,15429,2,57.017
1780232082.506,40.561,15357,15429,2,57.429
1780232082.558,40.614,15357,15429,2,57.291
1780232082.611,40.667,15357,15429,2,37.800
1780232082.663,40.719,15357,15429,2,38.349
1780232082.715,40.771,15357,15429,2,57.744
1780232082.768,40.823,15357,15429,2,38.024
1780232082.820,40.875,15357,15429,2,57.684
1780232082.872,40.927,15357,15429,2,0.000
1780232082.924,40.979,15357,15429,2,0.000
1780232082.976,41.031,15357,15429,2,76.986
1780232083.028,41.083,15357,15429,2,0.000
1780232083.080,41.135,15357,15429,2,96.133
1780232083.132,41.187,15357,15429,2,19.224
1780232083.184,41.239,15357,15429,2,57.709
1780232083.237,41.292,15357,15429,2,18.959
1780232083.289,41.345,15357,15429,2,37.943
1780232083.342,41.398,15357,15429,2,18.952
1780232083.396,41.451,15357,15429,2,0.000
1780232083.448,41.503,15357,15429,2,153.997
1780232083.547,41.602,15357,15429,2,161.210
1780232083.600,41.655,15357,15429,2,0.000
1780232083.654,41.709,15357,15429,2,36.747
1780232083.708,41.764,15357,15429,2,128.434
1780232083.762,41.818,15357,15429,2,0.000
1780232083.815,41.871,15357,15429,2,18.923
1780232083.868,41.923,15357,15429,2,75.868
1780232083.925,41.980,15357,15429,2,122.810
1780232083.978,42.033,15357,15429,2,56.905
1780232084.030,42.086,15357,15429,2,56.966
1780232084.083,42.138,15357,15429,2,57.113
1780232084.136,42.191,15357,15429,2,56.975
1780232084.188,42.244,15357,15429,2,56.775
1780232084.241,42.297,15357,15429,2,56.756
1780232084.294,42.350,15357,15429,2,37.699
1780232084.347,42.403,15357,15429,2,75.821
1780232084.400,42.455,15357,15429,2,56.996
1780232084.454,42.510,15357,15429,2,36.627
1780232084.509,42.564,15357,15429,2,220.360
1780232084.562,42.617,15357,15429,2,188.164
1780232084.615,42.670,15357,15429,2,170.171
1780232084.667,42.722,15357,15429,2,57.705
1780232084.719,42.774,15357,15429,2,38.493
1780232084.771,42.826,15357,15429,2,38.432
1780232084.823,42.878,15357,15429,2,57.724
1780232084.875,42.930,15357,15429,2,38.466
1780232084.927,42.982,15357,15429,2,38.465
1780232084.979,43.034,15357,15429,2,57.697
1780232085.031,43.086,15357,15429,2,38.453
1780232085.083,43.138,15357,15429,2,38.460
1780232085.135,43.190,15357,15429,2,57.778
1780232085.187,43.242,15357,15429,2,38.485
1780232085.239,43.294,15357,15429,2,38.477
1780232085.291,43.346,15357,15429,2,38.444
1780232085.343,43.398,15357,15429,2,76.952
1780232085.395,43.450,15357,15429,2,38.456
1780232085.447,43.502,15357,15429,2,38.451
1780232085.499,43.555,15357,15429,2,37.936
1780232085.554,43.610,15357,15429,1,164.233
1780232085.607,43.663,15357,15429,1,187.851
1780232085.660,43.716,15357,15429,1,170.105
1780232085.713,43.769,15357,15429,1,37.773
1780232085.766,43.821,15357,15429,1,57.326
1780232085.818,43.873,15357,15429,1,57.693
1780232085.870,43.925,15357,15429,1,38.477
1780232085.922,43.977,15357,15429,1,57.650
1780232085.974,44.029,15357,15429,1,38.459
1780232086.026,44.081,15357,15429,1,57.696
1780232086.078,44.133,15357,15429,1,38.468
1780232086.130,44.185,15357,15429,1,57.674
1780232086.182,44.237,15357,15429,1,38.468
1780232086.234,44.289,15357,15429,1,38.472
1780232086.286,44.341,15357,15429,1,38.452
1780232086.338,44.393,15357,15429,1,57.696
1780232086.390,44.445,15357,15429,1,38.472
1780232086.442,44.497,15357,15429,1,19.226
1780232086.494,44.549,15357,15429,1,38.482
1780232086.546,44.602,15357,15429,1,56.917
1780232086.599,44.655,15357,15429,1,0.000
1780232086.652,44.707,15357,15429,1,0.000
1780232086.704,44.759,15357,15429,1,19.244
1780232086.756,44.811,15357,15429,1,19.212
1780232086.809,44.864,15357,15429,1,169.717
1780232086.865,44.920,15357,15429,1,231.787
1780232086.932,44.987,15357,15429,1,44.606
1780232086.984,45.039,15357,15429,1,19.231
1780232087.037,45.092,15357,15429,1,0.000
1780232087.089,45.144,15357,15429,1,0.000
1780232087.141,45.196,15357,15429,1,19.094
1780232087.193,45.248,15357,15429,1,19.211
1780232087.246,45.301,15357,15429,1,0.000
1780232087.298,45.354,15357,15429,1,95.271
1780232087.351,45.406,15357,15429,1,57.249
1780232087.403,45.458,15357,15429,1,38.463
1780232087.455,45.510,15357,15429,1,38.485
1780232087.507,45.562,15357,15429,1,57.689
1780232087.559,45.615,15357,15429,1,19.033
1780232087.611,45.667,15357,15429,1,57.634
1780232087.664,45.719,15357,15429,1,95.050
1780232087.716,45.772,15357,15429,1,38.211
1780232087.768,45.824,15357,15429,1,38.417
1780232087.820,45.876,15357,15429,1,96.122
1780232087.873,45.928,15357,15429,1,210.543
1780232087.925,45.981,15357,15429,0,208.901
1780232087.978,46.033,15357,15429,0,38.166
1780232088.030,46.085,15357,15429,0,0.000
1780232088.082,46.137,15357,15429,0,19.224
1780232088.135,46.190,15357,15429,0,75.311
1780232088.187,46.242,15357,15429,0,76.972
1780232088.240,46.295,15357,15429,0,56.926
1780232088.292,46.347,15357,15429,0,38.484
1780232088.344,46.400,15357,15429,0,56.744
1780232088.397,46.453,15357,15429,0,37.743
1780232088.449,46.505,15357,15429,0,76.891
1780232088.502,46.557,15357,15429,0,19.169
1780232088.554,46.610,15357,15429,0,76.055
1780232088.607,46.662,15357,15429,0,18.966
1780232088.659,46.715,15357,15429,0,95.348
1780232088.712,46.768,15357,15429,0,37.667
1780232088.765,46.820,15357,15429,0,57.175
1780232088.828,46.883,15357,15429,0,31.894
1780232088.880,46.936,15357,15429,0,114.311
1780232088.932,46.988,15357,15429,0,191.552
1780232088.985,47.041,15357,15429,0,169.417
1780232089.038,47.093,15357,15429,0,57.129
1780232089.090,47.145,15357,15429,0,76.870
1780232089.142,47.197,15357,15429,0,57.667
1780232089.195,47.250,15357,15429,0,56.726
1780232089.247,47.302,15357,15429,0,0.000
1780232089.299,47.354,15357,15429,0,0.000
1780232089.352,47.408,15357,15429,0,94.137
1780232089.405,47.461,15357,15429,0,37.733
1780232089.458,47.513,15357,15429,0,56.738
1780232089.511,47.566,15357,15429,0,37.975
1780232089.563,47.618,15357,15429,0,96.110
1780232089.615,47.670,15357,15429,0,57.591
1780232089.668,47.724,15357,15429,0,74.614
1780232089.721,47.777,15357,15429,0,56.793
1780232089.775,47.830,15357,15429,0,37.487
1780232089.827,47.883,15357,15429,0,57.129
1780232089.880,47.935,15357,15429,0,75.931
1780232089.932,47.988,15357,15429,0,95.039
1780232089.985,48.041,15357,15429,0,208.205
1780232090.038,48.094,15357,15429,3,225.781
1780232090.091,48.147,15357,15429,3,227.744
1780232090.143,48.199,15357,15429,3,153.698
1780232090.195,48.251,15357,15429,3,134.340
1780232090.248,48.303,15357,15429,3,38.154
1780232090.300,48.355,15357,15429,3,38.436
1780232090.352,48.407,15357,15429,3,38.466
1780232090.404,48.459,15357,15429,3,76.921
1780232090.456,48.512,15357,15429,3,57.109
1780232090.510,48.565,15357,15429,3,56.116
1780232090.562,48.617,15357,15429,3,38.255
1780232090.614,48.670,15357,15429,3,57.435
1780232090.667,48.722,15357,15429,3,38.188
1780232090.719,48.774,15357,15429,3,57.735
1780232090.771,48.826,15357,15429,3,38.441
1780232090.823,48.878,15357,15429,3,38.478
1780232090.875,48.930,15357,15429,3,57.727
1780232090.927,48.982,15357,15429,3,57.667
1780232090.979,49.034,15357,15429,3,115.392
1780232091.031,49.086,15357,15429,3,210.993
1780232091.083,49.139,15357,15429,3,171.207
1780232091.135,49.191,15357,15429,3,57.470
1780232091.187,49.243,15357,15429,3,38.453
1780232091.239,49.295,15357,15429,3,57.734
1780232091.291,49.347,15357,15429,3,57.729
1780232091.344,49.399,15357,15429,3,38.206
1780232091.396,49.451,15357,15429,3,57.645
1780232091.448,49.504,15357,15429,3,38.216
1780232091.500,49.556,15357,15429,3,57.688
1780232091.552,49.608,15357,15429,3,38.434
1780232091.604,49.660,15357,15429,3,57.417
1780232091.657,49.712,15357,15429,3,76.220
1780232091.711,49.766,15357,15429,3,37.004
1780232091.763,49.819,15357,15429,3,38.143
1780232091.817,49.872,15357,15429,3,56.273
1780232091.869,49.925,15357,15429,3,19.059
1780232091.921,49.977,15357,15429,3,57.371
1780232091.985,50.040,15357,15429,3,31.434
1780232092.037,50.093,15357,15429,3,114.459
1780232092.090,50.145,15357,15429,3,192.112
1780232092.142,50.197,15357,15429,3,114.585
1780232092.194,50.249,15357,15429,3,115.118
1780232092.247,50.302,15357,15429,3,76.200
1780232092.299,50.354,15357,15429,3,38.461
1780232092.351,50.406,15357,15429,3,57.666
1780232092.403,50.459,15357,15429,3,18.934
1780232092.456,50.511,15357,15429,3,76.007
1780232092.508,50.563,15357,15429,3,38.462
1780232092.561,50.617,15357,15429,3,74.805
1780232092.614,50.669,15357,15429,3,0.000
1780232092.666,50.721,15357,15429,3,76.689
1780232092.718,50.774,15357,15429,3,57.370
1780232092.771,50.826,15357,15429,3,0.000
1780232092.823,50.878,15357,15429,3,38.448
1780232092.875,50.930,15357,15429,3,0.000
1780232092.927,50.982,15357,15429,3,19.222
1780232092.979,51.034,15357,15429,3,76.917
1780232093.031,51.087,15357,15429,3,57.123
1780232093.083,51.139,15357,15429,3,0.000
1780232093.135,51.191,15357,15429,3,153.590
1780232093.187,51.243,15357,15429,3,230.336
1780232093.241,51.296,15357,15429,3,131.634
1780232093.293,51.348,15357,15429,3,38.193
1780232093.345,51.400,15357,15429,3,19.220
1780232093.397,51.452,15357,15429,3,19.220
1780232093.451,51.506,15357,15429,3,0.000
1780232093.506,51.562,15357,15429,3,89.808
1780232093.559,51.614,15357,15429,3,95.266
1780232093.612,51.667,15357,15429,3,37.539
1780232093.664,51.719,15357,15429,3,76.898
1780232093.716,51.772,15357,15429,3,57.234
1780232093.768,51.824,15357,15429,3,38.484
1780232093.821,51.877,15357,15429,3,56.461
1780232093.873,51.929,15357,15429,3,38.459
1780232093.925,51.981,15357,15429,3,57.676
1780232093.977,52.033,15357,15429,3,38.463
1780232094.029,52.085,15357,15429,3,38.467
1780232094.081,52.137,15357,15429,3,57.703
1780232094.133,52.189,15357,15429,3,38.452
1780232094.186,52.241,15357,15429,3,95.275
1780232094.238,52.294,15357,15429,2,191.610
1780232094.291,52.346,15357,15429,2,209.629
1780232094.343,52.398,15357,15429,2,95.698
1780232094.395,52.450,15357,15429,2,38.459
1780232094.447,52.502,15357,15429,2,57.697
1780232094.499,52.554,15357,15429,2,38.476
1780232094.551,52.607,15357,15429,0,57.211
1780232094.603,52.659,15357,15429,0,38.460
1780232094.655,52.711,15357,15429,0,57.669
1780232094.707,52.763,15357,15429,0,38.420
1780232094.759,52.815,15357,15429,0,57.687
1780232094.812,52.867,15357,15429,0,38.188
1780232094.864,52.919,15357,15429,0,57.371
1780232094.916,52.972,15357,15429,0,95.384
1780232094.968,53.024,15357,15429,0,19.242
1780232095.020,53.076,15357,15429,0,57.707
1780232095.074,53.129,15357,15429,0,56.259
1780232095.126,53.182,15357,15429,0,56.981
1780232095.179,53.234,15357,15429,0,76.150
1780232095.231,53.287,15357,15429,0,76.158
1780232095.285,53.340,15357,15429,1,244.566
1780232095.338,53.393,15357,15429,1,169.694
1780232095.390,53.445,15357,15429,1,115.089
1780232095.442,53.497,15357,15429,1,38.469
1780232095.494,53.549,15357,15429,1,38.460
1780232095.546,53.601,15357,15429,1,38.314
1780232095.598,53.653,15357,15429,1,57.713
1780232095.650,53.705,15357,15429,1,38.455
1780232095.702,53.758,15357,15429,1,57.189
1780232095.754,53.810,15357,15429,1,57.660
1780232095.807,53.862,15357,15429,1,38.265
1780232095.860,53.916,15357,15429,1,55.881
1780232095.913,53.968,15357,15429,1,57.336
1780232095.965,54.020,15357,15429,1,38.191
1780232096.018,54.073,15357,15429,1,37.861
1780232096.071,54.126,15357,15429,1,75.787
1780232096.123,54.178,15357,15429,1,38.451
1780232096.175,54.231,15357,15429,2,37.965
1780232096.227,54.283,15357,15429,2,57.704
1780232096.279,54.335,15357,15429,2,76.972
1780232096.332,54.387,15357,15429,3,248.516
1780232096.385,54.440,15357,15429,3,131.530
1780232096.437,54.492,15357,15429,3,38.427
1780232096.489,54.544,15357,15429,3,96.164
1780232096.541,54.596,15357,15429,3,57.688
1780232096.593,54.648,15357,15429,3,38.469
1780232096.645,54.700,15357,15429,3,38.479
1780232096.697,54.753,15357,15429,0,38.127
1780232096.749,54.805,15357,15429,0,19.235
1780232096.801,54.857,15357,15429,0,76.978
1780232096.853,54.909,15357,15429,0,38.459
1780232096.906,54.961,15357,15429,0,38.182
1780232096.959,55.015,15357,15429,0,74.632
1780232097.012,55.068,15357,15429,0,37.621
1780232097.065,55.120,15357,15429,0,76.632
1780232097.117,55.173,15357,15429,0,56.949
1780232097.170,55.225,15357,15429,0,38.233
1780232097.223,55.279,15357,15429,0,37.305
1780232097.276,55.331,15357,15429,0,57.204
1780232097.328,55.383,15357,15429,0,96.033
1780232097.380,55.435,15357,15429,0,191.791
1780232097.432,55.488,15357,15429,0,209.501
1780232097.485,55.540,15357,15429,0,76.623
1780232097.537,55.592,15357,15429,0,38.480
1780232097.589,55.644,15357,15429,0,38.477
1780232097.641,55.696,15357,15429,0,38.491
1780232097.693,55.748,15357,15429,0,57.595
1780232097.745,55.800,15357,15429,0,38.492
1780232097.797,55.852,15357,15429,0,19.076
1780232097.849,55.904,15357,15429,0,76.933
1780232097.901,55.957,15357,15429,0,38.118
1780232097.953,56.009,15357,15429,0,76.914
1780232098.005,56.061,15357,15429,0,38.452
1780232098.057,56.113,15357,15429,0,38.451
1780232098.110,56.166,15357,15429,0,56.870
1780232098.163,56.218,15357,15429,0,38.166
1780232098.216,56.271,15357,15429,0,75.129
1780232098.268,56.324,15357,15429,0,38.158
1780232098.320,56.376,15357,15429,0,57.682
1780232098.372,56.428,15357,15429,0,38.438
1780232098.426,56.481,15357,15429,0,186.993
1780232098.478,56.533,15357,15429,0,210.414
1780232098.530,56.586,15357,15429,0,114.674
1780232098.640,56.695,15357,15429,0,45.748
1780232098.692,56.747,15357,15429,0,57.704
1780232098.744,56.799,15357,15429,0,38.308
1780232098.796,56.851,15357,15429,0,57.666
1780232098.848,56.903,15357,15429,0,38.431
1780232098.900,56.955,15357,15429,0,57.649
1780232098.952,57.007,15357,15429,0,38.461
1780232099.004,57.059,15357,15429,0,38.467
1780232099.056,57.112,15357,15429,0,76.723
1780232099.109,57.164,15357,15429,0,76.294
1780232099.162,57.217,15357,15429,0,18.859
1780232099.214,57.270,15357,15429,0,57.022
1780232099.267,57.322,15357,15429,0,56.846
1780232099.319,57.375,15357,15429,0,38.178
1780232099.372,57.427,15357,15429,0,38.171
1780232099.424,57.479,15357,15429,0,96.066
1780232099.478,57.534,15357,15429,2,220.578
1780232099.531,57.587,15357,15429,2,187.951
1780232099.584,57.639,15357,15429,2,95.834
1780232099.635,57.691,15357,15429,2,38.513
1780232099.688,57.743,15357,15429,2,57.275
1780232099.740,57.795,15357,15429,2,57.457
1780232099.792,57.847,15357,15429,2,57.744
1780232099.844,57.899,15357,15429,2,38.495
1780232099.896,57.951,15357,15429,2,38.450
1780232099.949,58.004,15357,15429,2,56.991
1780232100.001,58.056,15357,15429,2,38.472
1780232100.053,58.109,15357,15429,2,38.072
1780232100.105,58.161,15357,15429,2,19.139
1780232100.158,58.214,15357,15429,2,75.793
1780232100.210,58.266,15357,15429,2,19.186
1780232100.263,58.318,15357,15429,2,57.332
1780232100.325,58.381,15357,15429,2,79.615
1780232100.385,58.440,15357,15429,2,67.283
1780232100.438,58.493,15357,15429,2,95.007
1780232100.490,58.545,15357,15429,2,171.702
1780232100.543,58.598,15357,15429,2,207.544
1780232100.596,58.651,15357,15429,2,245.745
1780232100.648,58.704,15357,15429,0,209.825
1780232100.701,58.756,15357,15429,0,133.644
1780232100.755,58.810,15357,15429,0,148.328
1780232100.807,58.863,15357,15429,3,19.005
1780232100.860,58.915,15357,15429,3,95.423
1780232100.912,58.967,15357,15429,3,38.359
1780232100.964,59.020,15357,15429,3,57.192
1780232101.017,59.072,15357,15429,3,38.119
1780232101.069,59.124,15357,15429,3,57.720
1780232101.121,59.176,15357,15429,3,57.723
1780232101.173,59.228,15357,15429,3,38.450
1780232101.225,59.280,15357,15429,3,38.491
1780232101.277,59.332,15357,15429,3,57.745
1780232101.328,59.384,15357,15429,3,38.497
1780232101.382,59.437,15357,15429,3,37.476
1780232101.434,59.489,15357,15429,3,57.718
1780232101.486,59.541,15357,15429,3,57.707
1780232101.538,59.593,15357,15429,3,134.634
1780232101.590,59.645,15357,15429,1,172.800
1780232101.643,59.698,15357,15429,1,171.074
1780232101.695,59.750,15357,15429,1,38.069
1780232101.748,59.803,15357,15429,1,56.622
1780232101.813,59.868,15357,15429,1,77.155
1780232101.865,59.921,15357,15429,1,57.198
1780232101.918,59.973,15357,15429,1,38.186
1780232101.970,60.025,15357,15429,1,57.713
1780232102.022,60.077,15357,15429,1,19.214
1780232102.074,60.129,15357,15429,1,57.662
1780232102.126,60.181,15357,15429,1,38.484
1780232102.178,60.233,15357,15429,1,57.713
1780232102.230,60.285,15357,15429,1,38.467
1780232102.282,60.337,15357,15429,1,57.728
1780232102.334,60.389,15357,15429,1,57.680
1780232102.386,60.441,15357,15429,1,38.412
1780232102.438,60.493,15357,15429,1,57.713
1780232102.490,60.545,15357,15429,1,38.473
1780232102.542,60.597,15357,15429,1,19.240
1780232102.594,60.649,15357,15429,1,152.680
1780232102.647,60.703,15357,15429,1,206.990
1780232102.700,60.755,15357,15429,1,171.331
1780232102.752,60.808,15357,15429,1,38.082
1780232102.805,60.860,15357,15429,1,94.707
1780232102.857,60.913,15357,15429,1,57.389
1780232102.910,60.966,15357,15429,1,75.406
1780232102.965,61.020,15357,15429,1,36.785
1780232103.018,61.073,15357,15429,1,37.645
1780232103.070,61.125,15357,15429,1,57.714
1780232103.122,61.177,15357,15429,1,57.584
1780232103.174,61.229,15357,15429,1,38.480
1780232103.226,61.281,15357,15429,1,38.430
1780232103.278,61.333,15357,15429,1,57.689
1780232103.330,61.385,15357,15429,1,38.493
1780232103.382,61.437,15357,15429,1,38.473
1780232103.434,61.489,15357,15429,1,38.474
1780232103.486,61.541,15357,15429,1,57.694
1780232103.538,61.593,15357,15429,1,38.473
1780232103.590,61.645,15357,15429,1,57.471
1780232103.642,61.697,15357,15429,1,134.569
1780232103.694,61.750,15357,15429,1,211.034
1780232103.747,61.802,15357,15429,3,133.484
1780232103.799,61.854,15357,15429,3,19.185
1780232103.851,61.907,15357,15429,3,19.002
1780232103.903,61.959,15357,15429,3,19.216
1780232103.956,62.011,15357,15429,3,0.000
1780232104.008,62.063,15357,15429,3,0.000
1780232104.060,62.115,15357,15429,3,19.193
1780232104.112,62.167,15357,15429,3,76.930
1780232104.165,62.220,15357,15429,3,76.011
1780232104.216,62.272,15357,15429,3,38.489
1780232104.268,62.324,15357,15429,3,57.734
1780232104.320,62.376,15357,15429,3,57.710
1780232104.372,62.428,15357,15429,3,38.475
1780232104.424,62.480,15357,15429,3,38.483
1780232104.476,62.532,15357,15429,3,38.471
1780232104.528,62.584,15357,15429,3,57.723
1780232104.581,62.636,15357,15429,3,38.292
1780232104.633,62.688,15357,15429,3,57.744
1780232104.685,62.740,15357,15429,3,153.689
1780232104.737,62.793,15357,15429,3,209.395
1780232104.789,62.845,15357,15429,3,133.821
1780232104.842,62.897,15357,15429,2,57.530
1780232104.894,62.949,15357,15429,2,0.000
1780232104.946,63.002,15357,15429,2,208.370
1780232104.999,63.054,15357,15429,2,190.290
1780232105.053,63.109,15357,15429,2,128.278
1780232105.106,63.162,15357,15429,2,208.716
1780232105.159,63.214,15357,15429,2,208.297
1780232105.215,63.270,15357,15429,2,161.046
1780232105.267,63.323,15357,15429,2,114.844
1780232105.320,63.375,15357,15429,2,132.296
1780232105.373,63.428,15357,15429,2,208.655
1780232105.430,63.485,15357,15429,2,192.634
1780232105.485,63.540,15357,15429,2,144.832
1780232105.541,63.596,15357,15429,0,126.149
1780232105.593,63.648,15357,15429,0,76.862
1780232105.649,63.704,15357,15429,0,177.123
1780232105.703,63.758,15357,15429,0,167.246
1780232105.758,63.813,15357,15429,3,200.040
1780232105.811,63.866,15357,15429,3,113.812
1780232105.864,63.919,15357,15429,3,112.963
1780232105.917,63.972,15357,15429,3,37.587
1780232105.970,64.025,15357,15429,3,56.846
1780232106.023,64.078,15357,15429,3,226.078
1780232106.078,64.133,15357,15429,1,180.895
1780232106.130,64.186,15357,15429,1,95.410
1780232106.183,64.239,15357,15429,1,151.928
1780232106.287,64.342,15357,15429,0,86.832
1780232106.339,64.394,15357,15429,0,249.010
1780232106.394,64.450,15357,15429,0,181.028
1780232106.446,64.502,15357,15429,0,248.631
1780232106.500,64.555,15357,15429,0,335.947
1780232106.556,64.611,15357,15429,0,142.943
1780232106.608,64.664,15357,15429,0,114.999
1780232106.661,64.716,15357,15429,0,208.719
1780232106.715,64.770,15357,15429,3,148.574
1780232106.767,64.823,15357,15429,3,114.419
1780232106.819,64.875,15357,15429,3,115.063
1780232106.872,64.927,15357,15429,3,114.854
1780232106.932,64.987,15357,15429,1,133.430
1780232107.030,65.085,15357,15429,1,101.521
1780232107.084,65.139,15357,15429,1,55.595
1780232107.173,65.229,15357,15429,1,89.456
1780232107.224,65.279,15357,15429,1,0.000
1780232107.275,65.330,15357,15429,1,0.000
1780232107.325,65.381,15357,15429,1,0.000
1780232107.376,65.431,15357,15429,1,0.000
1780232107.426,65.482,15357,15429,1,0.000
1780232107.477,65.532,15357,15429,1,0.000
