wall_time_unix,elapsed_s,launcher_pid,ov2slam_pid,tid,comm,last_cpu,thread_cpu_percent
1780232057.224,15.279,15357,15429,15442,ov2_map,3,0.000
1780232057.224,15.279,15357,15429,15443,ov2_est,1,0.000
1780232057.224,15.279,15357,15429,15444,ov2_main,3,0.000
1780232057.224,15.279,15357,15429,15445,ov2_lc,1,0.000
1780232057.224,15.279,15357,15429,15446,ov2_feed,0,0.000
1780232057.276,15.331,15357,15429,15429,ov2slam_node,1,0.000
1780232057.276,15.331,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.276,15.331,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.276,15.331,15357,15429,15432,ov2slam_node,0,0.000
1780232057.276,15.331,15357,15429,15433,ov2slam_node,3,0.000
1780232057.276,15.331,15357,15429,15434,gc,0,0.000
1780232057.276,15.331,15357,15429,15435,dq.builtins,0,0.000
1780232057.276,15.331,15357,15429,15436,dq.user,0,0.000
1780232057.276,15.331,15357,15429,15437,tev,3,0.000
1780232057.276,15.331,15357,15429,15438,recv,0,0.000
1780232057.276,15.331,15357,15429,15439,recvUC,3,0.000
1780232057.276,15.331,15357,15429,15440,ov2slam_node,3,0.000
1780232057.276,15.331,15357,15429,15441,ov2slam_node,0,0.000
1780232057.276,15.331,15357,15429,15442,ov2_map,3,0.000
1780232057.276,15.331,15357,15429,15443,ov2_est,1,19.260
1780232057.276,15.331,15357,15429,15444,ov2_main,3,0.000
1780232057.276,15.331,15357,15429,15445,ov2_lc,1,0.000
1780232057.276,15.331,15357,15429,15446,ov2_feed,3,0.000
1780232057.328,15.384,15357,15429,15429,ov2slam_node,1,0.000
1780232057.328,15.384,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.328,15.384,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.328,15.384,15357,15429,15432,ov2slam_node,0,0.000
1780232057.328,15.384,15357,15429,15433,ov2slam_node,3,0.000
1780232057.328,15.384,15357,15429,15434,gc,0,0.000
1780232057.328,15.384,15357,15429,15435,dq.builtins,0,0.000
1780232057.328,15.384,15357,15429,15436,dq.user,0,0.000
1780232057.328,15.384,15357,15429,15437,tev,3,0.000
1780232057.328,15.384,15357,15429,15438,recv,0,0.000
1780232057.328,15.384,15357,15429,15439,recvUC,3,0.000
1780232057.328,15.384,15357,15429,15440,ov2slam_node,3,0.000
1780232057.328,15.384,15357,15429,15441,ov2slam_node,0,0.000
1780232057.328,15.384,15357,15429,15442,ov2_map,3,0.000
1780232057.328,15.384,15357,15429,15443,ov2_est,1,0.000
1780232057.328,15.384,15357,15429,15444,ov2_main,3,0.000
1780232057.328,15.384,15357,15429,15445,ov2_lc,1,0.000
1780232057.328,15.384,15357,15429,15446,ov2_feed,3,0.000
1780232057.380,15.436,15357,15429,15429,ov2slam_node,1,0.000
1780232057.380,15.436,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.380,15.436,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.380,15.436,15357,15429,15432,ov2slam_node,0,0.000
1780232057.380,15.436,15357,15429,15433,ov2slam_node,3,0.000
1780232057.380,15.436,15357,15429,15434,gc,0,0.000
1780232057.380,15.436,15357,15429,15435,dq.builtins,0,0.000
1780232057.380,15.436,15357,15429,15436,dq.user,0,0.000
1780232057.380,15.436,15357,15429,15437,tev,3,0.000
1780232057.380,15.436,15357,15429,15438,recv,0,0.000
1780232057.380,15.436,15357,15429,15439,recvUC,3,0.000
1780232057.380,15.436,15357,15429,15440,ov2slam_node,3,0.000
1780232057.380,15.436,15357,15429,15441,ov2slam_node,0,0.000
1780232057.380,15.436,15357,15429,15442,ov2_map,3,0.000
1780232057.380,15.436,15357,15429,15443,ov2_est,1,0.000
1780232057.380,15.436,15357,15429,15444,ov2_main,3,0.000
1780232057.380,15.436,15357,15429,15445,ov2_lc,1,0.000
1780232057.380,15.436,15357,15429,15446,ov2_feed,3,0.000
1780232057.445,15.501,15357,15429,15429,ov2slam_node,1,0.000
1780232057.445,15.501,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.445,15.501,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.445,15.501,15357,15429,15432,ov2slam_node,0,0.000
1780232057.445,15.501,15357,15429,15433,ov2slam_node,3,0.000
1780232057.445,15.501,15357,15429,15434,gc,0,0.000
1780232057.445,15.501,15357,15429,15435,dq.builtins,0,0.000
1780232057.445,15.501,15357,15429,15436,dq.user,0,0.000
1780232057.445,15.501,15357,15429,15437,tev,3,0.000
1780232057.445,15.501,15357,15429,15438,recv,0,0.000
1780232057.445,15.501,15357,15429,15439,recvUC,3,0.000
1780232057.445,15.501,15357,15429,15440,ov2slam_node,3,0.000
1780232057.445,15.501,15357,15429,15441,ov2slam_node,0,0.000
1780232057.445,15.501,15357,15429,15442,ov2_map,3,0.000
1780232057.445,15.501,15357,15429,15443,ov2_est,1,0.000
1780232057.445,15.501,15357,15429,15444,ov2_main,3,0.000
1780232057.445,15.501,15357,15429,15445,ov2_lc,1,0.000
1780232057.445,15.501,15357,15429,15446,ov2_feed,3,0.000
1780232057.497,15.553,15357,15429,15429,ov2slam_node,1,0.000
1780232057.497,15.553,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.497,15.553,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.497,15.553,15357,15429,15432,ov2slam_node,0,0.000
1780232057.497,15.553,15357,15429,15433,ov2slam_node,3,0.000
1780232057.497,15.553,15357,15429,15434,gc,0,0.000
1780232057.497,15.553,15357,15429,15435,dq.builtins,0,0.000
1780232057.497,15.553,15357,15429,15436,dq.user,0,0.000
1780232057.497,15.553,15357,15429,15437,tev,3,0.000
1780232057.497,15.553,15357,15429,15438,recv,0,0.000
1780232057.497,15.553,15357,15429,15439,recvUC,3,0.000
1780232057.497,15.553,15357,15429,15440,ov2slam_node,3,0.000
1780232057.497,15.553,15357,15429,15441,ov2slam_node,0,0.000
1780232057.497,15.553,15357,15429,15442,ov2_map,3,0.000
1780232057.497,15.553,15357,15429,15443,ov2_est,1,0.000
1780232057.497,15.553,15357,15429,15444,ov2_main,3,0.000
1780232057.497,15.553,15357,15429,15445,ov2_lc,1,0.000
1780232057.497,15.553,15357,15429,15446,ov2_feed,3,0.000
1780232057.550,15.605,15357,15429,15429,ov2slam_node,1,0.000
1780232057.550,15.605,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.550,15.605,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.550,15.605,15357,15429,15432,ov2slam_node,0,0.000
1780232057.550,15.605,15357,15429,15433,ov2slam_node,3,0.000
1780232057.550,15.605,15357,15429,15434,gc,0,0.000
1780232057.550,15.605,15357,15429,15435,dq.builtins,0,0.000
1780232057.550,15.605,15357,15429,15436,dq.user,0,0.000
1780232057.550,15.605,15357,15429,15437,tev,3,0.000
1780232057.550,15.605,15357,15429,15438,recv,0,0.000
1780232057.550,15.605,15357,15429,15439,recvUC,3,0.000
1780232057.550,15.605,15357,15429,15440,ov2slam_node,3,0.000
1780232057.550,15.605,15357,15429,15441,ov2slam_node,0,0.000
1780232057.550,15.605,15357,15429,15442,ov2_map,3,0.000
1780232057.550,15.605,15357,15429,15443,ov2_est,1,0.000
1780232057.550,15.605,15357,15429,15444,ov2_main,3,0.000
1780232057.550,15.605,15357,15429,15445,ov2_lc,1,19.122
1780232057.550,15.605,15357,15429,15446,ov2_feed,3,19.122
1780232057.602,15.657,15357,15429,15429,ov2slam_node,1,0.000
1780232057.602,15.657,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.602,15.657,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.602,15.657,15357,15429,15432,ov2slam_node,0,0.000
1780232057.602,15.657,15357,15429,15433,ov2slam_node,3,0.000
1780232057.602,15.657,15357,15429,15434,gc,0,0.000
1780232057.602,15.657,15357,15429,15435,dq.builtins,0,0.000
1780232057.602,15.657,15357,15429,15436,dq.user,0,0.000
1780232057.602,15.657,15357,15429,15437,tev,3,0.000
1780232057.602,15.657,15357,15429,15438,recv,0,0.000
1780232057.602,15.657,15357,15429,15439,recvUC,3,0.000
1780232057.602,15.657,15357,15429,15440,ov2slam_node,3,0.000
1780232057.602,15.657,15357,15429,15441,ov2slam_node,0,0.000
1780232057.602,15.657,15357,15429,15442,ov2_map,3,0.000
1780232057.602,15.657,15357,15429,15443,ov2_est,1,19.093
1780232057.602,15.657,15357,15429,15444,ov2_main,3,0.000
1780232057.602,15.657,15357,15429,15445,ov2_lc,3,0.000
1780232057.602,15.657,15357,15429,15446,ov2_feed,3,0.000
1780232057.654,15.710,15357,15429,15429,ov2slam_node,1,0.000
1780232057.654,15.710,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.654,15.710,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.654,15.710,15357,15429,15432,ov2slam_node,0,0.000
1780232057.654,15.710,15357,15429,15433,ov2slam_node,3,0.000
1780232057.654,15.710,15357,15429,15434,gc,0,0.000
1780232057.654,15.710,15357,15429,15435,dq.builtins,0,0.000
1780232057.654,15.710,15357,15429,15436,dq.user,0,0.000
1780232057.654,15.710,15357,15429,15437,tev,3,0.000
1780232057.654,15.710,15357,15429,15438,recv,0,0.000
1780232057.654,15.710,15357,15429,15439,recvUC,3,0.000
1780232057.654,15.710,15357,15429,15440,ov2slam_node,3,0.000
1780232057.654,15.710,15357,15429,15441,ov2slam_node,0,0.000
1780232057.654,15.710,15357,15429,15442,ov2_map,3,0.000
1780232057.654,15.710,15357,15429,15443,ov2_est,1,0.000
1780232057.654,15.710,15357,15429,15444,ov2_main,3,0.000
1780232057.654,15.710,15357,15429,15445,ov2_lc,3,0.000
1780232057.654,15.710,15357,15429,15446,ov2_feed,3,0.000
1780232057.735,15.790,15357,15429,15429,ov2slam_node,1,0.000
1780232057.735,15.790,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.735,15.790,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.735,15.790,15357,15429,15432,ov2slam_node,0,0.000
1780232057.735,15.790,15357,15429,15433,ov2slam_node,3,0.000
1780232057.735,15.790,15357,15429,15434,gc,0,0.000
1780232057.735,15.790,15357,15429,15435,dq.builtins,0,0.000
1780232057.735,15.790,15357,15429,15436,dq.user,0,0.000
1780232057.735,15.790,15357,15429,15437,tev,3,0.000
1780232057.735,15.790,15357,15429,15438,recv,0,0.000
1780232057.735,15.790,15357,15429,15439,recvUC,3,0.000
1780232057.735,15.790,15357,15429,15440,ov2slam_node,3,0.000
1780232057.735,15.790,15357,15429,15441,ov2slam_node,0,0.000
1780232057.735,15.790,15357,15429,15442,ov2_map,3,0.000
1780232057.735,15.790,15357,15429,15443,ov2_est,1,0.000
1780232057.735,15.790,15357,15429,15444,ov2_main,3,0.000
1780232057.735,15.790,15357,15429,15445,ov2_lc,3,0.000
1780232057.735,15.790,15357,15429,15446,ov2_feed,3,0.000
1780232057.787,15.842,15357,15429,15429,ov2slam_node,1,0.000
1780232057.787,15.842,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.787,15.842,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.787,15.842,15357,15429,15432,ov2slam_node,0,0.000
1780232057.787,15.842,15357,15429,15433,ov2slam_node,3,0.000
1780232057.787,15.842,15357,15429,15434,gc,0,0.000
1780232057.787,15.842,15357,15429,15435,dq.builtins,0,0.000
1780232057.787,15.842,15357,15429,15436,dq.user,0,0.000
1780232057.787,15.842,15357,15429,15437,tev,3,0.000
1780232057.787,15.842,15357,15429,15438,recv,0,0.000
1780232057.787,15.842,15357,15429,15439,recvUC,3,0.000
1780232057.787,15.842,15357,15429,15440,ov2slam_node,3,0.000
1780232057.787,15.842,15357,15429,15441,ov2slam_node,0,0.000
1780232057.787,15.842,15357,15429,15442,ov2_map,3,0.000
1780232057.787,15.842,15357,15429,15443,ov2_est,1,0.000
1780232057.787,15.842,15357,15429,15444,ov2_main,2,0.000
1780232057.787,15.842,15357,15429,15445,ov2_lc,3,0.000
1780232057.787,15.842,15357,15429,15446,ov2_feed,2,0.000
1780232057.839,15.895,15357,15429,15429,ov2slam_node,1,0.000
1780232057.839,15.895,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.839,15.895,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.839,15.895,15357,15429,15432,ov2slam_node,0,0.000
1780232057.839,15.895,15357,15429,15433,ov2slam_node,3,0.000
1780232057.839,15.895,15357,15429,15434,gc,0,0.000
1780232057.839,15.895,15357,15429,15435,dq.builtins,0,0.000
1780232057.839,15.895,15357,15429,15436,dq.user,0,0.000
1780232057.839,15.895,15357,15429,15437,tev,3,0.000
1780232057.839,15.895,15357,15429,15438,recv,0,0.000
1780232057.839,15.895,15357,15429,15439,recvUC,3,0.000
1780232057.839,15.895,15357,15429,15440,ov2slam_node,3,0.000
1780232057.839,15.895,15357,15429,15441,ov2slam_node,0,0.000
1780232057.839,15.895,15357,15429,15442,ov2_map,3,0.000
1780232057.839,15.895,15357,15429,15443,ov2_est,3,0.000
1780232057.839,15.895,15357,15429,15444,ov2_main,3,0.000
1780232057.839,15.895,15357,15429,15445,ov2_lc,3,0.000
1780232057.839,15.895,15357,15429,15446,ov2_feed,3,0.000
1780232057.891,15.947,15357,15429,15429,ov2slam_node,1,0.000
1780232057.891,15.947,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.891,15.947,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.891,15.947,15357,15429,15432,ov2slam_node,0,0.000
1780232057.891,15.947,15357,15429,15433,ov2slam_node,3,0.000
1780232057.891,15.947,15357,15429,15434,gc,0,0.000
1780232057.891,15.947,15357,15429,15435,dq.builtins,0,0.000
1780232057.891,15.947,15357,15429,15436,dq.user,0,0.000
1780232057.891,15.947,15357,15429,15437,tev,3,0.000
1780232057.891,15.947,15357,15429,15438,recv,0,0.000
1780232057.891,15.947,15357,15429,15439,recvUC,3,0.000
1780232057.891,15.947,15357,15429,15440,ov2slam_node,3,0.000
1780232057.891,15.947,15357,15429,15441,ov2slam_node,0,0.000
1780232057.891,15.947,15357,15429,15442,ov2_map,3,19.283
1780232057.891,15.947,15357,15429,15443,ov2_est,3,19.283
1780232057.891,15.947,15357,15429,15444,ov2_main,3,0.000
1780232057.891,15.947,15357,15429,15445,ov2_lc,3,0.000
1780232057.891,15.947,15357,15429,15446,ov2_feed,3,0.000
1780232057.944,15.999,15357,15429,15429,ov2slam_node,1,0.000
1780232057.944,15.999,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.944,15.999,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.944,15.999,15357,15429,15432,ov2slam_node,0,0.000
1780232057.944,15.999,15357,15429,15433,ov2slam_node,3,0.000
1780232057.944,15.999,15357,15429,15434,gc,0,0.000
1780232057.944,15.999,15357,15429,15435,dq.builtins,0,0.000
1780232057.944,15.999,15357,15429,15436,dq.user,0,0.000
1780232057.944,15.999,15357,15429,15437,tev,3,0.000
1780232057.944,15.999,15357,15429,15438,recv,0,0.000
1780232057.944,15.999,15357,15429,15439,recvUC,3,0.000
1780232057.944,15.999,15357,15429,15440,ov2slam_node,3,0.000
1780232057.944,15.999,15357,15429,15441,ov2slam_node,0,0.000
1780232057.944,15.999,15357,15429,15442,ov2_map,3,0.000
1780232057.944,15.999,15357,15429,15443,ov2_est,3,0.000
1780232057.944,15.999,15357,15429,15444,ov2_main,1,0.000
1780232057.944,15.999,15357,15429,15445,ov2_lc,3,0.000
1780232057.944,15.999,15357,15429,15446,ov2_feed,3,0.000
1780232057.996,16.052,15357,15429,15429,ov2slam_node,1,0.000
1780232057.996,16.052,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232057.996,16.052,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232057.996,16.052,15357,15429,15432,ov2slam_node,0,0.000
1780232057.996,16.052,15357,15429,15433,ov2slam_node,3,0.000
1780232057.996,16.052,15357,15429,15434,gc,0,0.000
1780232057.996,16.052,15357,15429,15435,dq.builtins,3,0.000
1780232057.996,16.052,15357,15429,15436,dq.user,0,0.000
1780232057.996,16.052,15357,15429,15437,tev,3,0.000
1780232057.996,16.052,15357,15429,15438,recv,3,0.000
1780232057.996,16.052,15357,15429,15439,recvUC,3,0.000
1780232057.996,16.052,15357,15429,15440,ov2slam_node,3,0.000
1780232057.996,16.052,15357,15429,15441,ov2slam_node,0,0.000
1780232057.996,16.052,15357,15429,15442,ov2_map,3,0.000
1780232057.996,16.052,15357,15429,15443,ov2_est,3,0.000
1780232057.996,16.052,15357,15429,15444,ov2_main,1,0.000
1780232057.996,16.052,15357,15429,15445,ov2_lc,3,0.000
1780232057.996,16.052,15357,15429,15446,ov2_feed,3,0.000
1780232058.049,16.104,15357,15429,15429,ov2slam_node,1,0.000
1780232058.049,16.104,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.049,16.104,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.049,16.104,15357,15429,15432,ov2slam_node,0,0.000
1780232058.049,16.104,15357,15429,15433,ov2slam_node,3,0.000
1780232058.049,16.104,15357,15429,15434,gc,0,0.000
1780232058.049,16.104,15357,15429,15435,dq.builtins,3,0.000
1780232058.049,16.104,15357,15429,15436,dq.user,0,0.000
1780232058.049,16.104,15357,15429,15437,tev,3,0.000
1780232058.049,16.104,15357,15429,15438,recv,3,0.000
1780232058.049,16.104,15357,15429,15439,recvUC,3,0.000
1780232058.049,16.104,15357,15429,15440,ov2slam_node,3,0.000
1780232058.049,16.104,15357,15429,15441,ov2slam_node,0,0.000
1780232058.049,16.104,15357,15429,15442,ov2_map,3,0.000
1780232058.049,16.104,15357,15429,15443,ov2_est,3,0.000
1780232058.049,16.104,15357,15429,15444,ov2_main,3,0.000
1780232058.049,16.104,15357,15429,15445,ov2_lc,3,0.000
1780232058.049,16.104,15357,15429,15446,ov2_feed,3,0.000
1780232058.103,16.158,15357,15429,15429,ov2slam_node,1,0.000
1780232058.103,16.158,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.103,16.158,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.103,16.158,15357,15429,15432,ov2slam_node,0,0.000
1780232058.103,16.158,15357,15429,15433,ov2slam_node,3,0.000
1780232058.103,16.158,15357,15429,15434,gc,0,0.000
1780232058.103,16.158,15357,15429,15435,dq.builtins,3,0.000
1780232058.103,16.158,15357,15429,15436,dq.user,0,0.000
1780232058.103,16.158,15357,15429,15437,tev,3,0.000
1780232058.103,16.158,15357,15429,15438,recv,3,0.000
1780232058.103,16.158,15357,15429,15439,recvUC,3,0.000
1780232058.103,16.158,15357,15429,15440,ov2slam_node,3,0.000
1780232058.103,16.158,15357,15429,15441,ov2slam_node,0,0.000
1780232058.103,16.158,15357,15429,15442,ov2_map,1,0.000
1780232058.103,16.158,15357,15429,15443,ov2_est,0,0.000
1780232058.103,16.158,15357,15429,15444,ov2_main,3,0.000
1780232058.103,16.158,15357,15429,15445,ov2_lc,1,0.000
1780232058.103,16.158,15357,15429,15446,ov2_feed,1,0.000
1780232058.155,16.210,15357,15429,15429,ov2slam_node,1,0.000
1780232058.155,16.210,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.155,16.210,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.155,16.210,15357,15429,15432,ov2slam_node,0,0.000
1780232058.155,16.210,15357,15429,15433,ov2slam_node,3,0.000
1780232058.155,16.210,15357,15429,15434,gc,0,0.000
1780232058.155,16.210,15357,15429,15435,dq.builtins,3,0.000
1780232058.155,16.210,15357,15429,15436,dq.user,0,0.000
1780232058.155,16.210,15357,15429,15437,tev,3,0.000
1780232058.155,16.210,15357,15429,15438,recv,3,0.000
1780232058.155,16.210,15357,15429,15439,recvUC,3,0.000
1780232058.155,16.210,15357,15429,15440,ov2slam_node,3,0.000
1780232058.155,16.210,15357,15429,15441,ov2slam_node,0,0.000
1780232058.155,16.210,15357,15429,15442,ov2_map,1,0.000
1780232058.155,16.210,15357,15429,15443,ov2_est,0,0.000
1780232058.155,16.210,15357,15429,15444,ov2_main,3,0.000
1780232058.155,16.210,15357,15429,15445,ov2_lc,1,0.000
1780232058.155,16.210,15357,15429,15446,ov2_feed,1,0.000
1780232058.258,16.314,15357,15429,15429,ov2slam_node,1,0.000
1780232058.258,16.314,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.258,16.314,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.258,16.314,15357,15429,15432,ov2slam_node,0,0.000
1780232058.258,16.314,15357,15429,15433,ov2slam_node,3,0.000
1780232058.258,16.314,15357,15429,15434,gc,0,0.000
1780232058.258,16.314,15357,15429,15435,dq.builtins,3,0.000
1780232058.258,16.314,15357,15429,15436,dq.user,0,0.000
1780232058.258,16.314,15357,15429,15437,tev,3,0.000
1780232058.258,16.314,15357,15429,15438,recv,3,0.000
1780232058.258,16.314,15357,15429,15439,recvUC,3,0.000
1780232058.258,16.314,15357,15429,15440,ov2slam_node,3,0.000
1780232058.258,16.314,15357,15429,15441,ov2slam_node,0,0.000
1780232058.258,16.314,15357,15429,15442,ov2_map,2,0.000
1780232058.258,16.314,15357,15429,15443,ov2_est,0,0.000
1780232058.258,16.314,15357,15429,15444,ov2_main,3,0.000
1780232058.258,16.314,15357,15429,15445,ov2_lc,2,0.000
1780232058.258,16.314,15357,15429,15446,ov2_feed,2,0.000
1780232058.311,16.366,15357,15429,15429,ov2slam_node,1,0.000
1780232058.311,16.366,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.311,16.366,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.311,16.366,15357,15429,15432,ov2slam_node,0,0.000
1780232058.311,16.366,15357,15429,15433,ov2slam_node,3,0.000
1780232058.311,16.366,15357,15429,15434,gc,0,0.000
1780232058.311,16.366,15357,15429,15435,dq.builtins,3,0.000
1780232058.311,16.366,15357,15429,15436,dq.user,0,0.000
1780232058.311,16.366,15357,15429,15437,tev,3,0.000
1780232058.311,16.366,15357,15429,15438,recv,3,0.000
1780232058.311,16.366,15357,15429,15439,recvUC,3,0.000
1780232058.311,16.366,15357,15429,15440,ov2slam_node,3,0.000
1780232058.311,16.366,15357,15429,15441,ov2slam_node,0,0.000
1780232058.311,16.366,15357,15429,15442,ov2_map,2,0.000
1780232058.311,16.366,15357,15429,15443,ov2_est,0,19.026
1780232058.311,16.366,15357,15429,15444,ov2_main,3,0.000
1780232058.311,16.366,15357,15429,15445,ov2_lc,2,19.026
1780232058.311,16.366,15357,15429,15446,ov2_feed,2,0.000
1780232058.366,16.422,15357,15429,15429,ov2slam_node,1,0.000
1780232058.366,16.422,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.366,16.422,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.366,16.422,15357,15429,15432,ov2slam_node,0,0.000
1780232058.366,16.422,15357,15429,15433,ov2slam_node,3,0.000
1780232058.366,16.422,15357,15429,15434,gc,0,0.000
1780232058.366,16.422,15357,15429,15435,dq.builtins,3,0.000
1780232058.366,16.422,15357,15429,15436,dq.user,0,0.000
1780232058.366,16.422,15357,15429,15437,tev,3,0.000
1780232058.366,16.422,15357,15429,15438,recv,3,0.000
1780232058.366,16.422,15357,15429,15439,recvUC,3,0.000
1780232058.366,16.422,15357,15429,15440,ov2slam_node,3,0.000
1780232058.366,16.422,15357,15429,15441,ov2slam_node,0,0.000
1780232058.366,16.422,15357,15429,15442,ov2_map,2,0.000
1780232058.366,16.422,15357,15429,15443,ov2_est,0,0.000
1780232058.366,16.422,15357,15429,15444,ov2_main,3,0.000
1780232058.366,16.422,15357,15429,15445,ov2_lc,2,0.000
1780232058.366,16.422,15357,15429,15446,ov2_feed,2,0.000
1780232058.420,16.476,15357,15429,15429,ov2slam_node,1,0.000
1780232058.420,16.476,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.420,16.476,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.420,16.476,15357,15429,15432,ov2slam_node,0,0.000
1780232058.420,16.476,15357,15429,15433,ov2slam_node,3,0.000
1780232058.420,16.476,15357,15429,15434,gc,0,0.000
1780232058.420,16.476,15357,15429,15435,dq.builtins,3,0.000
1780232058.420,16.476,15357,15429,15436,dq.user,0,0.000
1780232058.420,16.476,15357,15429,15437,tev,3,0.000
1780232058.420,16.476,15357,15429,15438,recv,3,0.000
1780232058.420,16.476,15357,15429,15439,recvUC,3,0.000
1780232058.420,16.476,15357,15429,15440,ov2slam_node,3,0.000
1780232058.420,16.476,15357,15429,15441,ov2slam_node,0,0.000
1780232058.420,16.476,15357,15429,15442,ov2_map,2,0.000
1780232058.420,16.476,15357,15429,15443,ov2_est,0,0.000
1780232058.420,16.476,15357,15429,15444,ov2_main,3,0.000
1780232058.420,16.476,15357,15429,15445,ov2_lc,2,0.000
1780232058.420,16.476,15357,15429,15446,ov2_feed,2,0.000
1780232058.473,16.528,15357,15429,15429,ov2slam_node,1,0.000
1780232058.473,16.528,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.473,16.528,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.473,16.528,15357,15429,15432,ov2slam_node,0,0.000
1780232058.473,16.528,15357,15429,15433,ov2slam_node,3,0.000
1780232058.473,16.528,15357,15429,15434,gc,0,0.000
1780232058.473,16.528,15357,15429,15435,dq.builtins,3,0.000
1780232058.473,16.528,15357,15429,15436,dq.user,0,0.000
1780232058.473,16.528,15357,15429,15437,tev,3,0.000
1780232058.473,16.528,15357,15429,15438,recv,3,0.000
1780232058.473,16.528,15357,15429,15439,recvUC,3,0.000
1780232058.473,16.528,15357,15429,15440,ov2slam_node,3,0.000
1780232058.473,16.528,15357,15429,15441,ov2slam_node,0,0.000
1780232058.473,16.528,15357,15429,15442,ov2_map,2,0.000
1780232058.473,16.528,15357,15429,15443,ov2_est,0,0.000
1780232058.473,16.528,15357,15429,15444,ov2_main,3,0.000
1780232058.473,16.528,15357,15429,15445,ov2_lc,2,0.000
1780232058.473,16.528,15357,15429,15446,ov2_feed,1,0.000
1780232058.526,16.582,15357,15429,15429,ov2slam_node,1,0.000
1780232058.526,16.582,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.526,16.582,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.526,16.582,15357,15429,15432,ov2slam_node,0,0.000
1780232058.526,16.582,15357,15429,15433,ov2slam_node,3,0.000
1780232058.526,16.582,15357,15429,15434,gc,0,0.000
1780232058.526,16.582,15357,15429,15435,dq.builtins,3,0.000
1780232058.526,16.582,15357,15429,15436,dq.user,0,0.000
1780232058.526,16.582,15357,15429,15437,tev,3,0.000
1780232058.526,16.582,15357,15429,15438,recv,3,0.000
1780232058.526,16.582,15357,15429,15439,recvUC,3,0.000
1780232058.526,16.582,15357,15429,15440,ov2slam_node,3,0.000
1780232058.526,16.582,15357,15429,15441,ov2slam_node,0,0.000
1780232058.526,16.582,15357,15429,15442,ov2_map,2,0.000
1780232058.526,16.582,15357,15429,15443,ov2_est,2,18.680
1780232058.526,16.582,15357,15429,15444,ov2_main,3,0.000
1780232058.526,16.582,15357,15429,15445,ov2_lc,2,0.000
1780232058.526,16.582,15357,15429,15446,ov2_feed,1,0.000
1780232058.578,16.634,15357,15429,15429,ov2slam_node,1,0.000
1780232058.578,16.634,15357,15429,15430,ov2slam_nod-ust,0,0.000
1780232058.578,16.634,15357,15429,15431,ov2slam_nod-ust,3,0.000
1780232058.578,16.634,15357,15429,15432,ov2slam_node,0,0.000
1780232058.578,16.634,15357,15429,15433,ov2slam_node,3,0.000
1780232058.578,16.634,15357,15429,15434,gc,0,0.000
