wall_time_unix,elapsed_s,launcher_pid,process_pid,last_cpu,process_cpu_percent
1780228619.982,30.753,4977,4977,2,0.000
1780228620.034,30.804,4977,4977,2,0.000
1780228620.086,30.857,4977,4977,2,0.000
1780228620.137,30.908,4977,4977,2,0.000
1780228620.188,30.958,4977,4977,2,0.000
1780228620.239,31.010,4977,4977,2,0.000
1780228620.290,31.061,4977,4977,2,0.000
1780228620.341,31.112,4977,4977,2,0.000
1780228620.392,31.162,4977,4977,2,0.000
1780228620.442,31.213,4977,4977,2,0.000
1780228620.493,31.264,4977,4977,2,0.000
1780228620.544,31.315,4977,4977,2,0.000
1780228620.597,31.367,4977,4977,2,0.000
1780228620.647,31.418,4977,4977,2,0.000
1780228620.698,31.469,4977,4977,2,0.000
1780228620.749,31.520,4977,4977,2,0.000
1780228620.801,31.571,4977,4977,2,0.000
1780228620.852,31.622,4977,4977,2,0.000
1780228620.909,31.679,4977,4977,2,0.000
1780228620.961,31.731,4977,4977,2,0.000
1780228621.012,31.782,4977,4977,2,0.000
1780228621.063,31.833,4977,4977,2,0.000
1780228621.115,31.885,4977,4977,2,0.000
1780228621.167,31.937,4977,4977,2,0.000
1780228621.219,31.989,4977,4977,2,0.000
1780228621.270,32.041,4977,4977,2,0.000
1780228621.321,32.091,4977,4977,2,0.000
1780228621.372,32.143,4977,4977,2,0.000
1780228621.424,32.195,4977,4977,2,0.000
1780228621.476,32.246,4977,4977,2,0.000
1780228621.526,32.297,4977,4977,2,0.000
1780228621.577,32.348,4977,4977,2,0.000
1780228621.628,32.399,4977,4977,2,0.000
1780228621.679,32.450,4977,4977,2,0.000
1780228621.731,32.502,4977,4977,2,0.000
1780228621.783,32.554,4977,4977,2,0.000
1780228621.834,32.605,4977,4977,2,0.000
1780228621.885,32.656,4977,4977,2,0.000
1780228621.936,32.707,4977,4977,2,0.000
1780228621.987,32.758,4977,4977,2,0.000
1780228622.038,32.808,4977,4977,2,0.000
1780228622.088,32.859,4977,4977,2,0.000
1780228622.141,32.912,4977,4977,2,0.000
1780228622.192,32.963,4977,4977,2,0.000
1780228622.243,33.013,4977,4977,2,0.000
1780228622.293,33.064,4977,4977,2,0.000
1780228622.344,33.115,4977,4977,2,0.000
1780228622.395,33.166,4977,4977,2,0.000
1780228622.446,33.217,4977,4977,2,0.000
1780228622.497,33.267,4977,4977,2,0.000
1780228622.547,33.318,4977,4977,2,0.000
1780228622.598,33.369,4977,4977,2,0.000
1780228622.649,33.420,4977,4977,2,0.000
1780228622.702,33.472,4977,4977,2,0.000
1780228622.754,33.524,4977,4977,2,0.000
1780228622.805,33.575,4977,4977,2,0.000
1780228622.855,33.626,4977,4977,2,0.000
1780228622.906,33.677,4977,4977,2,0.000
1780228622.957,33.728,4977,4977,2,0.000
1780228623.008,33.779,4977,4977,2,0.000
1780228623.059,33.829,4977,4977,2,0.000
1780228623.110,33.880,4977,4977,2,0.000
1780228623.160,33.931,4977,4977,2,0.000
1780228623.211,33.982,4977,4977,2,0.000
1780228623.262,34.033,4977,4977,2,0.000
1780228623.313,34.084,4977,4977,2,0.000
1780228623.364,34.134,4977,4977,2,0.000
1780228623.415,34.185,4977,4977,2,0.000
1780228623.465,34.236,4977,4977,2,0.000
1780228623.517,34.288,4977,4977,2,0.000
1780228623.568,34.339,4977,4977,2,0.000
1780228623.619,34.390,4977,4977,2,0.000
1780228623.670,34.441,4977,4977,2,0.000
1780228623.721,34.492,4977,4977,2,0.000
1780228623.772,34.543,4977,4977,2,0.000
1780228623.823,34.593,4977,4977,2,0.000
1780228623.873,34.644,4977,4977,2,0.000
1780228623.924,34.695,4977,4977,2,0.000
1780228623.975,34.746,4977,4977,2,0.000
1780228624.027,34.797,4977,4977,2,0.000
1780228624.078,34.848,4977,4977,2,0.000
1780228624.129,34.899,4977,4977,2,0.000
1780228624.180,34.950,4977,4977,2,0.000
1780228624.230,35.001,4977,4977,2,0.000
1780228624.281,35.052,4977,4977,2,0.000
1780228624.336,35.106,4977,4977,2,0.000
1780228624.386,35.157,4977,4977,2,0.000
1780228624.437,35.208,4977,4977,2,0.000
1780228624.488,35.258,4977,4977,2,0.000
1780228624.538,35.309,4977,4977,2,0.000
1780228624.589,35.360,4977,4977,2,0.000
1780228624.640,35.410,4977,4977,2,0.000
1780228624.690,35.461,4977,4977,2,0.000
1780228624.741,35.512,4977,4977,2,0.000
1780228624.792,35.562,4977,4977,2,0.000
1780228624.843,35.613,4977,4977,2,0.000
1780228624.894,35.665,4977,4977,2,0.000
1780228624.945,35.715,4977,4977,2,0.000
1780228624.996,35.766,4977,4977,2,0.000
1780228625.046,35.817,4977,4977,2,0.000
1780228625.097,35.868,4977,4977,2,0.000
1780228625.149,35.919,4977,4977,2,0.000
1780228625.200,35.970,4977,4977,2,0.000
1780228625.251,36.021,4977,4977,2,0.000
1780228625.301,36.072,4977,4977,2,0.000
1780228625.352,36.123,4977,4977,2,0.000
1780228625.403,36.174,4977,4977,2,0.000
1780228625.454,36.224,4977,4977,2,0.000
1780228625.504,36.275,4977,4977,2,0.000
1780228625.555,36.326,4977,4977,2,0.000
1780228625.606,36.376,4977,4977,2,0.000
1780228625.656,36.427,4977,4977,2,0.000
1780228625.707,36.478,4977,4977,2,0.000
1780228625.758,36.528,4977,4977,2,0.000
1780228625.809,36.579,4977,4977,2,0.000
1780228625.860,36.631,4977,4977,2,0.000
1780228625.911,36.682,4977,4977,2,0.000
1780228625.962,36.732,4977,4977,2,0.000
1780228626.012,36.783,4977,4977,2,0.000
1780228626.063,36.834,4977,4977,2,0.000
1780228626.114,36.885,4977,4977,2,0.000
1780228626.165,36.935,4977,4977,2,0.000
1780228626.215,36.986,4977,4977,2,0.000
1780228626.267,37.037,4977,4977,2,0.000
1780228626.318,37.088,4977,4977,2,0.000
1780228626.368,37.139,4977,4977,2,0.000
1780228626.419,37.190,4977,4977,2,0.000
1780228626.470,37.241,4977,4977,2,0.000
1780228626.521,37.292,4977,4977,2,0.000
1780228626.572,37.343,4977,4977,2,0.000
1780228626.623,37.394,4977,4977,2,0.000
1780228626.674,37.445,4977,4977,2,0.000
1780228626.726,37.497,4977,4977,2,0.000
1780228626.777,37.548,4977,4977,2,0.000
1780228626.828,37.598,4977,4977,2,0.000
1780228626.879,37.649,4977,4977,2,0.000
1780228626.930,37.700,4977,4977,2,0.000
1780228626.980,37.751,4977,4977,2,0.000
1780228627.031,37.802,4977,4977,2,0.000
1780228627.082,37.853,4977,4977,2,0.000
1780228627.133,37.903,4977,4977,2,0.000
1780228627.187,37.957,4977,4977,2,0.000
1780228627.238,38.008,4977,4977,2,0.000
1780228627.288,38.059,4977,4977,2,0.000
1780228627.339,38.110,4977,4977,2,0.000
1780228627.390,38.161,4977,4977,2,0.000
1780228627.445,38.216,4977,4977,2,0.000
1780228627.498,38.269,4977,4977,2,0.000
1780228627.550,38.321,4977,4977,2,0.000
1780228627.602,38.373,4977,4977,2,0.000
1780228627.656,38.426,4977,4977,2,0.000
1780228627.708,38.479,4977,4977,2,0.000
1780228627.761,38.531,4977,4977,2,0.000
1780228627.814,38.585,4977,4977,2,0.000
1780228627.867,38.637,4977,4977,2,0.000
1780228627.927,38.697,4977,4977,2,0.000
1780228627.979,38.749,4977,4977,2,0.000
1780228628.029,38.800,4977,4977,2,0.000
1780228628.080,38.851,4977,4977,2,0.000
1780228628.137,38.908,4977,4977,2,0.000
1780228628.188,38.959,4977,4977,2,0.000
1780228628.239,39.009,4977,4977,2,0.000
1780228628.290,39.061,4977,4977,2,0.000
1780228628.342,39.112,4977,4977,2,0.000
1780228628.392,39.163,4977,4977,2,0.000
1780228628.443,39.214,4977,4977,2,0.000
1780228628.495,39.266,4977,4977,2,0.000
1780228628.547,39.318,4977,4977,2,0.000
1780228628.598,39.369,4977,4977,2,0.000
1780228628.649,39.419,4977,4977,2,0.000
1780228628.699,39.470,4977,4977,2,0.000
1780228628.750,39.521,4977,4977,2,0.000
1780228628.801,39.571,4977,4977,2,0.000
1780228628.852,39.622,4977,4977,2,0.000
1780228628.903,39.673,4977,4977,2,0.000
1780228628.953,39.724,4977,4977,2,0.000
1780228629.004,39.775,4977,4977,2,0.000
1780228629.055,39.825,4977,4977,2,0.000
1780228629.105,39.876,4977,4977,2,0.000
1780228629.156,39.927,4977,4977,2,0.000
1780228629.207,39.978,4977,4977,2,0.000
1780228629.258,40.028,4977,4977,2,0.000
1780228629.309,40.079,4977,4977,2,0.000
1780228629.360,40.131,4977,4977,2,0.000
1780228629.411,40.181,4977,4977,2,0.000
1780228629.462,40.233,4977,4977,2,0.000
1780228629.514,40.284,4977,4977,2,0.000
1780228629.564,40.335,4977,4977,2,0.000
1780228629.615,40.386,4977,4977,2,0.000
1780228629.666,40.437,4977,4977,2,0.000
1780228629.717,40.487,4977,4977,2,0.000
1780228629.768,40.538,4977,4977,2,0.000
1780228629.818,40.589,4977,4977,2,0.000
1780228629.869,40.640,4977,4977,2,0.000
1780228629.920,40.690,4977,4977,2,0.000
1780228629.970,40.741,4977,4977,2,0.000
1780228630.021,40.792,4977,4977,2,0.000
1780228630.072,40.843,4977,4977,2,0.000
1780228630.123,40.894,4977,4977,2,0.000
1780228630.174,40.945,4977,4977,2,0.000
1780228630.225,40.996,4977,4977,2,0.000
1780228630.276,41.046,4977,4977,2,0.000
1780228630.326,41.097,4977,4977,2,0.000
1780228630.377,41.147,4977,4977,2,0.000
1780228630.427,41.198,4977,4977,2,0.000
1780228630.478,41.249,4977,4977,2,0.000
1780228630.529,41.299,4977,4977,2,0.000
1780228630.579,41.350,4977,4977,2,0.000
1780228630.630,41.400,4977,4977,2,0.000
1780228630.680,41.451,4977,4977,2,0.000
1780228630.731,41.502,4977,4977,2,0.000
1780228630.782,41.552,4977,4977,2,0.000
1780228630.832,41.603,4977,4977,2,0.000
1780228630.883,41.653,4977,4977,2,0.000
1780228630.933,41.704,4977,4977,2,0.000
1780228630.984,41.755,4977,4977,2,0.000
1780228631.034,41.805,4977,4977,2,0.000
1780228631.086,41.856,4977,4977,2,0.000
1780228631.137,41.908,4977,4977,2,0.000
1780228631.188,41.959,4977,4977,2,0.000
1780228631.240,42.011,4977,4977,2,0.000
1780228631.291,42.062,4977,4977,2,0.000
1780228631.342,42.112,4977,4977,2,0.000
1780228631.397,42.168,4977,4977,2,0.000
1780228631.448,42.219,4977,4977,2,0.000
1780228631.499,42.269,4977,4977,2,0.000
1780228631.549,42.320,4977,4977,2,0.000
1780228631.600,42.371,4977,4977,2,0.000
1780228631.651,42.421,4977,4977,2,0.000
1780228631.701,42.472,4977,4977,2,0.000
1780228631.752,42.523,4977,4977,2,0.000
1780228631.804,42.574,4977,4977,2,0.000
1780228631.855,42.625,4977,4977,2,0.000
1780228631.905,42.676,4977,4977,2,0.000
1780228631.957,42.727,4977,4977,2,0.000
1780228632.007,42.778,4977,4977,2,0.000
1780228632.058,42.829,4977,4977,2,0.000
1780228632.109,42.879,4977,4977,2,0.000
1780228632.160,42.931,4977,4977,2,0.000
1780228632.211,42.981,4977,4977,2,0.000
1780228632.262,43.033,4977,4977,2,0.000
1780228632.313,43.084,4977,4977,2,0.000
1780228632.364,43.135,4977,4977,2,0.000
1780228632.415,43.186,4977,4977,2,0.000
1780228632.466,43.236,4977,4977,2,0.000
1780228632.516,43.287,4977,4977,2,0.000
1780228632.568,43.339,4977,4977,2,0.000
1780228632.619,43.389,4977,4977,2,0.000
1780228632.669,43.440,4977,4977,2,0.000
1780228632.720,43.491,4977,4977,2,0.000
1780228632.771,43.542,4977,4977,2,0.000
1780228632.822,43.592,4977,4977,2,0.000
1780228632.873,43.643,4977,4977,2,0.000
1780228632.923,43.694,4977,4977,2,0.000
1780228632.974,43.745,4977,4977,2,0.000
1780228633.025,43.795,4977,4977,2,0.000
1780228633.075,43.846,4977,4977,2,0.000
1780228633.126,43.897,4977,4977,2,0.000
1780228633.177,43.947,4977,4977,2,0.000
1780228633.227,43.998,4977,4977,2,0.000
1780228633.278,44.048,4977,4977,2,0.000
1780228633.328,44.099,4977,4977,2,0.000
1780228633.379,44.150,4977,4977,2,0.000
1780228633.430,44.201,4977,4977,2,0.000
1780228633.481,44.251,4977,4977,2,0.000
1780228633.531,44.302,4977,4977,2,0.000
1780228633.582,44.353,4977,4977,2,0.000
1780228633.633,44.403,4977,4977,2,0.000
1780228633.683,44.454,4977,4977,2,0.000
1780228633.734,44.505,4977,4977,2,0.000
1780228633.785,44.555,4977,4977,2,0.000
1780228633.836,44.606,4977,4977,2,0.000
1780228633.886,44.657,4977,4977,2,0.000
1780228633.937,44.708,4977,4977,2,0.000
1780228633.988,44.758,4977,4977,2,0.000
1780228634.038,44.809,4977,4977,2,0.000
1780228634.089,44.860,4977,4977,2,0.000
1780228634.140,44.910,4977,4977,2,0.000
1780228634.190,44.961,4977,4977,2,0.000
1780228634.241,45.012,4977,4977,2,0.000
1780228634.292,45.063,4977,4977,2,0.000
1780228634.343,45.113,4977,4977,2,0.000
1780228634.393,45.164,4977,4977,2,0.000
1780228634.444,45.215,4977,4977,2,0.000
1780228634.495,45.265,4977,4977,2,0.000
1780228634.545,45.316,4977,4977,2,0.000
1780228634.596,45.367,4977,4977,2,0.000
1780228634.647,45.417,4977,4977,2,0.000
1780228634.697,45.468,4977,4977,2,0.000
1780228634.748,45.519,4977,4977,2,0.000
1780228634.799,45.569,4977,4977,2,0.000
1780228634.849,45.620,4977,4977,2,0.000
1780228634.900,45.671,4977,4977,2,0.000
1780228634.951,45.721,4977,4977,2,0.000
1780228635.001,45.772,4977,4977,2,0.000
1780228635.052,45.823,4977,4977,2,0.000
1780228635.103,45.873,4977,4977,2,0.000
1780228635.154,45.924,4977,4977,2,0.000
1780228635.205,45.975,4977,4977,2,0.000
1780228635.256,46.026,4977,4977,2,0.000
1780228635.306,46.077,4977,4977,2,0.000
1780228635.357,46.128,4977,4977,2,0.000
1780228635.408,46.179,4977,4977,2,0.000
1780228635.459,46.230,4977,4977,2,0.000
1780228635.510,46.280,4977,4977,2,0.000
1780228635.561,46.331,4977,4977,2,0.000
1780228635.611,46.382,4977,4977,2,0.000
1780228635.662,46.433,4977,4977,2,0.000
1780228635.713,46.484,4977,4977,2,0.000
1780228635.764,46.535,4977,4977,2,0.000
1780228635.815,46.586,4977,4977,2,0.000
1780228635.865,46.636,4977,4977,2,0.000
1780228635.916,46.687,4977,4977,2,0.000
1780228635.967,46.738,4977,4977,2,0.000
1780228636.018,46.789,4977,4977,2,0.000
1780228636.069,46.840,4977,4977,2,0.000
1780228636.120,46.890,4977,4977,2,0.000
1780228636.174,46.945,4977,4977,2,0.000
1780228636.225,46.995,4977,4977,2,0.000
1780228636.276,47.046,4977,4977,2,0.000
1780228636.326,47.097,4977,4977,2,0.000
1780228636.377,47.148,4977,4977,2,0.000
1780228636.428,47.198,4977,4977,2,0.000
1780228636.478,47.249,4977,4977,2,0.000
1780228636.529,47.300,4977,4977,2,0.000
1780228636.580,47.350,4977,4977,2,0.000
1780228636.631,47.401,4977,4977,2,0.000
1780228636.686,47.456,4977,4977,2,0.000
1780228636.743,47.514,4977,4977,2,0.000
1780228636.794,47.565,4977,4977,2,0.000
1780228636.846,47.617,4977,4977,2,0.000
1780228636.897,47.668,4977,4977,2,0.000
1780228636.948,47.719,4977,4977,2,0.000
1780228636.999,47.770,4977,4977,2,0.000
1780228637.050,47.821,4977,4977,2,0.000
1780228637.101,47.872,4977,4977,2,0.000
1780228637.152,47.922,4977,4977,2,0.000
1780228637.203,47.973,4977,4977,2,0.000
1780228637.253,48.024,4977,4977,2,0.000
1780228637.304,48.075,4977,4977,2,0.000
1780228637.355,48.125,4977,4977,2,0.000
1780228637.405,48.176,4977,4977,2,0.000
1780228637.456,48.227,4977,4977,2,0.000
1780228637.507,48.277,4977,4977,2,0.000
1780228637.558,48.328,4977,4977,2,0.000
1780228637.609,48.379,4977,4977,2,0.000
1780228637.659,48.430,4977,4977,2,0.000
1780228637.710,48.481,4977,4977,2,0.000
1780228637.761,48.531,4977,4977,2,0.000
1780228637.811,48.582,4977,4977,2,0.000
1780228637.862,48.633,4977,4977,2,0.000
1780228637.969,48.740,4977,4977,2,0.000
1780228638.020,48.791,4977,4977,2,0.000
1780228638.071,48.842,4977,4977,2,0.000
1780228638.122,48.893,4977,4977,2,0.000
1780228638.173,48.944,4977,4977,2,0.000
1780228638.224,48.994,4977,4977,2,0.000
1780228638.275,49.045,4977,4977,2,0.000
1780228638.325,49.096,4977,4977,2,0.000
1780228638.376,49.147,4977,4977,2,0.000
1780228638.427,49.197,4977,4977,2,0.000
1780228638.477,49.248,4977,4977,2,0.000
1780228638.528,49.299,4977,4977,2,0.000
1780228638.579,49.349,4977,4977,2,0.000
1780228638.629,49.400,4977,4977,2,0.000
1780228638.680,49.451,4977,4977,2,0.000
1780228638.731,49.502,4977,4977,2,0.000
1780228638.782,49.552,4977,4977,2,0.000
1780228638.832,49.603,4977,4977,2,0.000
1780228638.884,49.654,4977,4977,2,0.000
1780228638.934,49.705,4977,4977,2,0.000
1780228638.985,49.756,4977,4977,2,0.000
1780228639.036,49.806,4977,4977,2,0.000
1780228639.086,49.857,4977,4977,2,0.000
1780228639.137,49.908,4977,4977,2,0.000
1780228639.188,49.958,4977,4977,2,0.000
1780228639.238,50.009,4977,4977,2,0.000
1780228639.289,50.059,4977,4977,2,0.000
1780228639.339,50.110,4977,4977,2,0.000
1780228639.390,50.161,4977,4977,2,0.000
1780228639.441,50.211,4977,4977,2,0.000
1780228639.492,50.262,4977,4977,2,0.000
1780228639.542,50.313,4977,4977,2,0.000
1780228639.593,50.364,4977,4977,2,0.000
1780228639.644,50.414,4977,4977,2,0.000
1780228639.694,50.465,4977,4977,2,0.000
1780228639.745,50.516,4977,4977,2,0.000
1780228639.796,50.567,4977,4977,2,0.000
1780228639.847,50.617,4977,4977,2,0.000
1780228639.897,50.668,4977,4977,2,0.000
1780228639.948,50.719,4977,4977,2,0.000
1780228639.999,50.770,4977,4977,2,0.000
1780228640.050,50.821,4977,4977,2,0.000
1780228640.101,50.872,4977,4977,2,0.000
1780228640.152,50.922,4977,4977,2,0.000
1780228640.203,50.974,4977,4977,2,0.000
1780228640.254,51.025,4977,4977,2,0.000
1780228640.305,51.075,4977,4977,2,0.000
1780228640.355,51.126,4977,4977,2,0.000
1780228640.406,51.177,4977,4977,2,0.000
1780228640.456,51.227,4977,4977,2,0.000
1780228640.507,51.278,4977,4977,2,0.000
1780228640.557,51.328,4977,4977,2,0.000
1780228640.609,51.380,4977,4977,2,0.000
1780228640.661,51.432,4977,4977,2,0.000
1780228640.712,51.482,4977,4977,2,0.000
1780228640.762,51.533,4977,4977,2,0.000
1780228640.813,51.584,4977,4977,2,0.000
1780228640.864,51.634,4977,4977,2,0.000
1780228640.914,51.685,4977,4977,2,0.000
1780228640.965,51.736,4977,4977,2,0.000
1780228641.016,51.786,4977,4977,2,0.000
1780228641.066,51.837,4977,4977,2,0.000
1780228641.117,51.887,4977,4977,2,0.000
1780228641.167,51.938,4977,4977,2,0.000
1780228641.218,51.989,4977,4977,2,0.000
1780228641.269,52.040,4977,4977,2,0.000
1780228641.319,52.090,4977,4977,2,0.000
1780228641.370,52.141,4977,4977,2,0.000
1780228641.421,52.192,4977,4977,2,0.000
1780228641.472,52.242,4977,4977,2,0.000
1780228641.522,52.293,4977,4977,2,0.000
1780228641.573,52.344,4977,4977,2,0.000
1780228641.624,52.394,4977,4977,2,0.000
1780228641.674,52.445,4977,4977,2,0.000
1780228641.725,52.496,4977,4977,2,0.000
1780228641.776,52.547,4977,4977,2,0.000
1780228641.827,52.597,4977,4977,2,0.000
1780228641.878,52.648,4977,4977,2,0.000
1780228641.928,52.699,4977,4977,2,0.000
1780228641.979,52.750,4977,4977,2,0.000
1780228642.030,52.801,4977,4977,2,0.000
1780228642.081,52.851,4977,4977,2,0.000
1780228642.132,52.902,4977,4977,2,0.000
1780228642.182,52.953,4977,4977,2,0.000
1780228642.233,53.004,4977,4977,2,0.000
1780228642.284,53.055,4977,4977,2,0.000
1780228642.335,53.105,4977,4977,2,0.000
1780228642.385,53.156,4977,4977,2,0.000
1780228642.436,53.207,4977,4977,2,0.000
1780228642.487,53.258,4977,4977,2,0.000
1780228642.538,53.309,4977,4977,2,0.000
1780228642.589,53.359,4977,4977,2,0.000
1780228642.640,53.411,4977,4977,2,0.000
1780228642.691,53.462,4977,4977,2,0.000
1780228642.742,53.512,4977,4977,2,0.000
1780228642.793,53.564,4977,4977,2,0.000
1780228642.845,53.616,4977,4977,2,0.000
1780228642.896,53.667,4977,4977,2,0.000
1780228642.947,53.717,4977,4977,2,0.000
1780228644.256,55.026,4977,4977,2,3.056
1780228644.306,55.077,4977,4977,2,0.000
1780228644.357,55.128,4977,4977,2,0.000
1780228644.407,55.178,4977,4977,2,0.000
1780228644.458,55.229,4977,4977,2,0.000
1780228644.508,55.279,4977,4977,2,0.000
1780228644.559,55.330,4977,4977,2,0.000
1780228644.609,55.380,4977,4977,2,0.000
1780228644.661,55.431,4977,4977,2,0.000
1780228644.711,55.482,4977,4977,2,0.000
1780228644.762,55.533,4977,4977,2,0.000
1780228644.812,55.583,4977,4977,2,0.000
1780228644.863,55.634,4977,4977,2,0.000
1780228644.913,55.684,4977,4977,2,0.000
1780228644.964,55.735,4977,4977,2,0.000
1780228645.014,55.785,4977,4977,2,0.000
1780228645.065,55.836,4977,4977,2,0.000
1780228645.116,55.886,4977,4977,2,0.000
1780228645.166,55.937,4977,4977,2,0.000
1780228645.217,55.987,4977,4977,2,0.000
1780228645.267,56.038,4977,4977,2,0.000
1780228645.318,56.089,4977,4977,2,0.000
1780228645.369,56.139,4977,4977,2,0.000
1780228645.419,56.190,4977,4977,2,0.000
1780228645.470,56.240,4977,4977,2,0.000
1780228645.520,56.291,4977,4977,2,0.000
1780228645.571,56.341,4977,4977,2,0.000
1780228645.621,56.392,4977,4977,2,0.000
1780228645.672,56.442,4977,4977,2,0.000
1780228645.722,56.493,4977,4977,2,0.000
1780228645.773,56.543,4977,4977,2,0.000
1780228645.823,56.594,4977,4977,2,0.000
1780228645.874,56.644,4977,4977,2,0.000
1780228645.924,56.695,4977,4977,2,0.000
1780228645.975,56.746,4977,4977,2,0.000
1780228646.027,56.797,4977,4977,2,0.000
1780228646.077,56.848,4977,4977,2,0.000
1780228646.129,56.899,4977,4977,2,0.000
1780228646.179,56.950,4977,4977,2,0.000
1780228646.230,57.000,4977,4977,2,0.000
1780228646.280,57.051,4977,4977,2,0.000
1780228646.331,57.101,4977,4977,2,0.000
1780228646.381,57.152,4977,4977,2,0.000
1780228646.432,57.202,4977,4977,2,0.000
1780228646.482,57.253,4977,4977,2,0.000
1780228646.532,57.303,4977,4977,2,0.000
1780228646.583,57.353,4977,4977,2,0.000
1780228646.633,57.404,4977,4977,2,0.000
1780228646.683,57.454,4977,4977,2,0.000
1780228646.734,57.504,4977,4977,2,0.000
1780228646.784,57.554,4977,4977,2,0.000
1780228646.834,57.605,4977,4977,2,0.000
1780228646.884,57.655,4977,4977,2,0.000
1780228646.935,57.705,4977,4977,2,0.000
1780228646.985,57.756,4977,4977,2,0.000
1780228647.036,57.806,4977,4977,2,0.000
1780228647.086,57.857,4977,4977,2,0.000
1780228647.136,57.907,4977,4977,2,0.000
1780228647.187,57.958,4977,4977,2,0.000
1780228647.237,58.008,4977,4977,2,0.000
1780228647.288,58.059,4977,4977,2,0.000
1780228647.338,58.109,4977,4977,2,0.000
1780228647.389,58.160,4977,4977,2,0.000
1780228647.439,58.210,4977,4977,2,0.000
1780228647.490,58.260,4977,4977,2,0.000
1780228647.540,58.311,4977,4977,2,0.000
1780228647.591,58.361,4977,4977,2,0.000
1780228647.641,58.412,4977,4977,2,0.000
1780228647.692,58.463,4977,4977,2,0.000
1780228647.743,58.514,4977,4977,2,0.000
1780228647.794,58.564,4977,4977,2,0.000
1780228647.844,58.615,4977,4977,2,0.000
1780228647.895,58.665,4977,4977,2,0.000
1780228647.945,58.716,4977,4977,2,0.000
1780228647.997,58.767,4977,4977,2,0.000
1780228652.743,63.513,4977,4977,2,0.000
1780228652.793,63.564,4977,4977,2,0.000
1780228652.844,63.614,4977,4977,2,0.000
1780228652.894,63.665,4977,4977,2,0.000
1780228652.944,63.715,4977,4977,2,0.000
1780228652.995,63.766,4977,4977,2,0.000
1780228653.050,63.821,4977,4977,2,0.000
1780228653.101,63.872,4977,4977,2,0.000
1780228653.152,63.922,4977,4977,2,0.000
1780228653.203,63.973,4977,4977,2,0.000
1780228653.253,64.024,4977,4977,2,0.000
1780228653.304,64.074,4977,4977,2,0.000
1780228653.354,64.125,4977,4977,2,0.000
1780228653.404,64.175,4977,4977,2,0.000
1780228653.455,64.226,4977,4977,2,0.000
1780228653.505,64.276,4977,4977,2,0.000
1780228653.556,64.327,4977,4977,2,0.000
1780228653.606,64.377,4977,4977,2,0.000
1780228653.657,64.428,4977,4977,2,0.000
1780228653.708,64.478,4977,4977,2,0.000
1780228653.758,64.529,4977,4977,2,0.000
1780228653.809,64.579,4977,4977,2,0.000
1780228653.859,64.630,4977,4977,2,0.000
1780228653.909,64.680,4977,4977,2,0.000
1780228653.960,64.731,4977,4977,2,0.000
1780228654.011,64.781,4977,4977,2,0.000
1780228654.061,64.832,4977,4977,2,0.000
1780228654.111,64.882,4977,4977,2,0.000
1780228654.162,64.933,4977,4977,2,0.000
1780228654.212,64.983,4977,4977,2,0.000
1780228654.267,65.037,4977,4977,2,0.000
1780228654.318,65.088,4977,4977,2,0.000
1780228654.368,65.139,4977,4977,2,0.000
1780228654.419,65.190,4977,4977,2,0.000
1780228654.471,65.241,4977,4977,2,0.000
1780228654.521,65.292,4977,4977,2,0.000
1780228654.572,65.342,4977,4977,2,0.000
1780228654.622,65.393,4977,4977,2,0.000
1780228654.673,65.443,4977,4977,2,0.000
1780228654.723,65.494,4977,4977,2,0.000
1780228654.774,65.544,4977,4977,2,0.000
1780228654.824,65.595,4977,4977,2,0.000
1780228654.874,65.645,4977,4977,2,0.000
1780228654.925,65.695,4977,4977,2,0.000
1780228654.975,65.746,4977,4977,2,0.000
1780228655.026,65.796,4977,4977,2,0.000
1780228655.076,65.847,4977,4977,2,0.000
1780228655.126,65.897,4977,4977,2,0.000
1780228655.176,65.947,4977,4977,2,0.000
1780228655.227,65.998,4977,4977,2,0.000
1780228655.277,66.048,4977,4977,2,0.000
1780228655.328,66.098,4977,4977,2,0.000
1780228655.378,66.149,4977,4977,2,0.000
1780228655.429,66.200,4977,4977,2,0.000
1780228655.479,66.250,4977,4977,2,0.000
1780228655.530,66.301,4977,4977,2,0.000
1780228655.581,66.351,4977,4977,2,0.000
1780228655.631,66.402,4977,4977,2,0.000
1780228655.681,66.452,4977,4977,2,0.000
1780228655.732,66.503,4977,4977,2,0.000
1780228655.783,66.553,4977,4977,2,0.000
1780228655.833,66.604,4977,4977,2,0.000
1780228655.884,66.654,4977,4977,2,0.000
1780228655.934,66.705,4977,4977,2,0.000
1780228655.985,66.755,4977,4977,2,0.000
1780228656.035,66.806,4977,4977,2,0.000
1780228656.085,66.856,4977,4977,2,0.000
1780228656.136,66.907,4977,4977,2,0.000
1780228656.186,66.957,4977,4977,2,0.000
1780228656.237,67.008,4977,4977,2,0.000
1780228656.287,67.058,4977,4977,2,0.000
1780228656.338,67.109,4977,4977,2,0.000
1780228656.388,67.159,4977,4977,2,0.000
1780228656.439,67.210,4977,4977,2,0.000
1780228656.489,67.260,4977,4977,2,0.000
1780228656.540,67.310,4977,4977,2,0.000
1780228656.590,67.361,4977,4977,2,0.000
1780228656.641,67.411,4977,4977,2,0.000
1780228656.691,67.462,4977,4977,2,0.000
1780228656.742,67.512,4977,4977,2,0.000
1780228656.792,67.563,4977,4977,2,0.000
